isoform_id	DTU_Stage_1_vs_Stage_2	DTU_Stage_1_vs_Stage_3	DTU_Stage_2_vs_Stage_3
ENST00000636307	FALSE	FALSE	FALSE
ENST00000636312	FALSE	FALSE	FALSE
ENST00000636330	FALSE	FALSE	FALSE
ENST00000636343	FALSE	FALSE	FALSE
ENST00000636347	FALSE	FALSE	FALSE
ENST00000636358	FALSE	FALSE	FALSE
ENST00000636379	FALSE	FALSE	FALSE
ENST00000636381	FALSE	FALSE	FALSE
ENST00000636384	FALSE	FALSE	FALSE
ENST00000636395	TRUE	FALSE	FALSE
ENST00000636397	FALSE	FALSE	FALSE
ENST00000636422	FALSE	FALSE	FALSE
ENST00000636427	FALSE	FALSE	FALSE
ENST00000636430	FALSE	FALSE	FALSE
ENST00000636435	FALSE	FALSE	FALSE
ENST00000636438	FALSE	FALSE	FALSE
ENST00000636445	FALSE	FALSE	FALSE
ENST00000636461	FALSE	FALSE	FALSE
ENST00000636466	FALSE	FALSE	FALSE
ENST00000636471	FALSE	FALSE	FALSE
ENST00000636476	FALSE	FALSE	FALSE
ENST00000636482	FALSE	FALSE	FALSE
ENST00000636494	FALSE	FALSE	FALSE
ENST00000636500	FALSE	FALSE	FALSE
ENST00000636520	FALSE	FALSE	FALSE
ENST00000636523	FALSE	FALSE	FALSE
ENST00000636525	FALSE	FALSE	FALSE
ENST00000636537	FALSE	FALSE	FALSE
ENST00000636539	FALSE	FALSE	FALSE
ENST00000636554	FALSE	FALSE	FALSE
ENST00000636559	FALSE	FALSE	FALSE
ENST00000636569	FALSE	FALSE	FALSE
ENST00000636574	FALSE	FALSE	FALSE
ENST00000636580	FALSE	FALSE	FALSE
ENST00000636581	FALSE	FALSE	FALSE
ENST00000636584	FALSE	FALSE	FALSE
ENST00000636598	FALSE	FALSE	FALSE
ENST00000636601	FALSE	FALSE	FALSE
ENST00000636606	FALSE	FALSE	FALSE
ENST00000636615	FALSE	FALSE	FALSE
ENST00000636631	FALSE	FALSE	FALSE
ENST00000636633	FALSE	FALSE	FALSE
ENST00000636635	FALSE	FALSE	FALSE
ENST00000636639	FALSE	FALSE	FALSE
ENST00000636661	FALSE	FALSE	FALSE
ENST00000636662	TRUE	FALSE	FALSE
ENST00000636667	FALSE	FALSE	FALSE
ENST00000636669	FALSE	FALSE	FALSE
ENST00000636672	FALSE	FALSE	FALSE
ENST00000636673	FALSE	FALSE	FALSE
ENST00000636694	FALSE	FALSE	FALSE
ENST00000636701	FALSE	FALSE	FALSE
ENST00000636706	FALSE	FALSE	FALSE
ENST00000636714	FALSE	FALSE	FALSE
ENST00000636728	FALSE	FALSE	FALSE
ENST00000636748	FALSE	FALSE	FALSE
ENST00000636751	FALSE	FALSE	FALSE
ENST00000636752	FALSE	FALSE	FALSE
ENST00000636767	FALSE	FALSE	FALSE
ENST00000636780	FALSE	FALSE	FALSE
ENST00000636787	FALSE	FALSE	FALSE
ENST00000636805	FALSE	FALSE	FALSE
ENST00000636808	FALSE	FALSE	FALSE
ENST00000636809	FALSE	FALSE	FALSE
ENST00000636817	FALSE	FALSE	FALSE
ENST00000636830	FALSE	FALSE	FALSE
ENST00000636835	FALSE	FALSE	FALSE
ENST00000636838	FALSE	FALSE	FALSE
ENST00000636843	FALSE	FALSE	FALSE
ENST00000636849	FALSE	FALSE	FALSE
ENST00000636861	FALSE	FALSE	FALSE
ENST00000636863	FALSE	FALSE	FALSE
ENST00000636867	FALSE	FALSE	FALSE
ENST00000636880	FALSE	FALSE	FALSE
ENST00000636881	FALSE	FALSE	FALSE
ENST00000636887	FALSE	FALSE	FALSE
ENST00000636892	FALSE	FALSE	FALSE
ENST00000636898	FALSE	FALSE	FALSE
ENST00000636900	FALSE	FALSE	FALSE
ENST00000636902	FALSE	FALSE	FALSE
ENST00000636903	FALSE	FALSE	FALSE
ENST00000636926	FALSE	FALSE	FALSE
ENST00000636930	FALSE	FALSE	FALSE
ENST00000636932	TRUE	TRUE	FALSE
ENST00000636933	FALSE	FALSE	FALSE
ENST00000636937	FALSE	FALSE	FALSE
ENST00000636938	FALSE	FALSE	FALSE
ENST00000636940	FALSE	FALSE	FALSE
ENST00000636947	FALSE	FALSE	FALSE
ENST00000636962	FALSE	FALSE	FALSE
ENST00000636966	FALSE	FALSE	FALSE
ENST00000636977	FALSE	FALSE	FALSE
ENST00000636980	FALSE	FALSE	FALSE
ENST00000636987	FALSE	FALSE	FALSE
ENST00000636991	FALSE	FALSE	FALSE
ENST00000636993	FALSE	FALSE	FALSE
ENST00000637003	FALSE	FALSE	FALSE
ENST00000637004	FALSE	FALSE	FALSE
ENST00000637012	FALSE	FALSE	FALSE
ENST00000637015	FALSE	FALSE	FALSE
ENST00000637017	FALSE	FALSE	FALSE
ENST00000637054	FALSE	FALSE	FALSE
ENST00000637060	FALSE	FALSE	FALSE
ENST00000637069	FALSE	FALSE	FALSE
ENST00000637072	FALSE	FALSE	FALSE
ENST00000637084	FALSE	FALSE	FALSE
ENST00000637088	FALSE	FALSE	FALSE
ENST00000637096	FALSE	FALSE	FALSE
ENST00000637103	FALSE	FALSE	FALSE
ENST00000637114	FALSE	FALSE	FALSE
ENST00000637128	FALSE	FALSE	FALSE
ENST00000637169	FALSE	FALSE	FALSE
ENST00000637173	FALSE	FALSE	FALSE
ENST00000637181	FALSE	FALSE	FALSE
ENST00000637184	FALSE	FALSE	FALSE
ENST00000637187	FALSE	FALSE	FALSE
ENST00000637189	FALSE	FALSE	FALSE
ENST00000637191	FALSE	FALSE	FALSE
ENST00000637195	FALSE	FALSE	FALSE
ENST00000637200	FALSE	FALSE	FALSE
ENST00000637202	FALSE	FALSE	FALSE
ENST00000637206	FALSE	FALSE	FALSE
ENST00000637208	FALSE	FALSE	FALSE
ENST00000637217	FALSE	FALSE	FALSE
ENST00000637221	FALSE	FALSE	FALSE
ENST00000637244	FALSE	FALSE	FALSE
ENST00000637249	FALSE	FALSE	FALSE
ENST00000637250	FALSE	FALSE	FALSE
ENST00000637252	FALSE	FALSE	FALSE
ENST00000637263	FALSE	FALSE	FALSE
ENST00000637265	FALSE	FALSE	FALSE
ENST00000637272	FALSE	FALSE	FALSE
ENST00000637290	FALSE	FALSE	FALSE
ENST00000637314	FALSE	FALSE	FALSE
ENST00000637317	FALSE	FALSE	FALSE
ENST00000637318	FALSE	FALSE	FALSE
ENST00000637327	FALSE	FALSE	FALSE
ENST00000637337	FALSE	FALSE	FALSE
ENST00000637340	FALSE	FALSE	FALSE
ENST00000637353	FALSE	FALSE	FALSE
ENST00000637357	FALSE	FALSE	FALSE
ENST00000637367	FALSE	FALSE	FALSE
ENST00000637381	FALSE	FALSE	FALSE
ENST00000637387	FALSE	FALSE	FALSE
ENST00000637392	FALSE	FALSE	FALSE
ENST00000637397	FALSE	FALSE	FALSE
ENST00000637398	FALSE	FALSE	FALSE
ENST00000637419	FALSE	FALSE	FALSE
ENST00000637425	FALSE	FALSE	FALSE
ENST00000637441	FALSE	FALSE	FALSE
ENST00000637442	FALSE	FALSE	FALSE
ENST00000637453	FALSE	FALSE	FALSE
ENST00000637464	FALSE	FALSE	FALSE
ENST00000637465	FALSE	FALSE	FALSE
ENST00000637479	FALSE	FALSE	FALSE
ENST00000637485	FALSE	FALSE	FALSE
ENST00000637486	FALSE	FALSE	FALSE
ENST00000637504	FALSE	FALSE	FALSE
ENST00000637507	FALSE	FALSE	FALSE
ENST00000637508	FALSE	FALSE	FALSE
ENST00000637513	FALSE	FALSE	FALSE
ENST00000637520	FALSE	FALSE	FALSE
ENST00000637526	FALSE	FALSE	FALSE
ENST00000637537	FALSE	FALSE	FALSE
ENST00000637561	FALSE	FALSE	FALSE
ENST00000637562	FALSE	FALSE	FALSE
ENST00000637569	FALSE	FALSE	FALSE
ENST00000637581	FALSE	TRUE	FALSE
ENST00000637616	FALSE	FALSE	FALSE
ENST00000637622	FALSE	FALSE	FALSE
ENST00000637624	FALSE	FALSE	FALSE
ENST00000637625	FALSE	FALSE	FALSE
ENST00000637630	FALSE	FALSE	FALSE
ENST00000637645	FALSE	FALSE	FALSE
ENST00000637651	FALSE	FALSE	FALSE
ENST00000637658	FALSE	FALSE	FALSE
ENST00000637682	FALSE	FALSE	FALSE
ENST00000637698	FALSE	FALSE	FALSE
ENST00000637722	FALSE	FALSE	FALSE
ENST00000637726	FALSE	FALSE	FALSE
ENST00000637728	FALSE	FALSE	FALSE
ENST00000637751	FALSE	FALSE	FALSE
ENST00000637759	FALSE	FALSE	FALSE
ENST00000637769	FALSE	FALSE	FALSE
ENST00000637774	FALSE	FALSE	FALSE
ENST00000637787	FALSE	FALSE	FALSE
ENST00000637788	FALSE	FALSE	FALSE
ENST00000637790	FALSE	FALSE	FALSE
ENST00000637795	TRUE	TRUE	FALSE
ENST00000637806	FALSE	FALSE	FALSE
ENST00000637812	FALSE	FALSE	FALSE
ENST00000637815	FALSE	FALSE	FALSE
ENST00000637851	FALSE	FALSE	FALSE
ENST00000637884	FALSE	FALSE	FALSE
ENST00000637886	FALSE	FALSE	FALSE
ENST00000637887	FALSE	FALSE	FALSE
ENST00000637888	FALSE	FALSE	FALSE
ENST00000637892	FALSE	FALSE	FALSE
ENST00000637898	FALSE	FALSE	FALSE
ENST00000637920	FALSE	FALSE	FALSE
ENST00000637923	FALSE	FALSE	FALSE
ENST00000637933	FALSE	FALSE	FALSE
ENST00000637938	FALSE	FALSE	FALSE
ENST00000637941	FALSE	FALSE	FALSE
ENST00000637944	FALSE	FALSE	FALSE
ENST00000637953	FALSE	FALSE	FALSE
ENST00000637978	FALSE	FALSE	FALSE
ENST00000637992	FALSE	FALSE	FALSE
ENST00000637997	FALSE	FALSE	FALSE
ENST00000638007	FALSE	FALSE	FALSE
ENST00000638009	FALSE	FALSE	FALSE
ENST00000638011	FALSE	FALSE	FALSE
ENST00000638018	FALSE	FALSE	FALSE
ENST00000638021	FALSE	FALSE	FALSE
ENST00000638043	FALSE	FALSE	FALSE
ENST00000638045	FALSE	FALSE	FALSE
ENST00000638048	FALSE	FALSE	FALSE
ENST00000638053	FALSE	FALSE	FALSE
ENST00000638063	FALSE	FALSE	FALSE
ENST00000638076	FALSE	FALSE	FALSE
ENST00000638083	FALSE	FALSE	FALSE
ENST00000638086	FALSE	FALSE	FALSE
ENST00000638087	FALSE	FALSE	FALSE
ENST00000638088	FALSE	FALSE	FALSE
ENST00000638090	FALSE	FALSE	FALSE
ENST00000638108	FALSE	FALSE	FALSE
ENST00000638115	TRUE	FALSE	FALSE
ENST00000638122	FALSE	FALSE	FALSE
ENST00000638125	FALSE	TRUE	TRUE
ENST00000638127	FALSE	FALSE	FALSE
ENST00000638128	FALSE	FALSE	FALSE
ENST00000638139	FALSE	FALSE	FALSE
ENST00000638141	FALSE	FALSE	FALSE
ENST00000638142	FALSE	FALSE	FALSE
ENST00000638153	FALSE	FALSE	FALSE
ENST00000638154	FALSE	FALSE	FALSE
ENST00000638157	FALSE	FALSE	FALSE
ENST00000638160	FALSE	FALSE	FALSE
ENST00000638167	FALSE	FALSE	FALSE
ENST00000638170	FALSE	FALSE	FALSE
ENST00000638183	FALSE	FALSE	FALSE
ENST00000638187	FALSE	FALSE	FALSE
ENST00000638216	FALSE	FALSE	FALSE
ENST00000638219	FALSE	FALSE	FALSE
ENST00000638225	TRUE	FALSE	FALSE
ENST00000638227	FALSE	FALSE	FALSE
ENST00000638246	FALSE	FALSE	FALSE
ENST00000638250	FALSE	FALSE	FALSE
ENST00000638254	FALSE	FALSE	FALSE
ENST00000638257	FALSE	FALSE	FALSE
ENST00000638262	FALSE	FALSE	FALSE
ENST00000638263	FALSE	FALSE	FALSE
ENST00000638269	FALSE	FALSE	FALSE
ENST00000638270	FALSE	FALSE	FALSE
ENST00000638275	FALSE	FALSE	FALSE
ENST00000638276	FALSE	FALSE	FALSE
ENST00000638289	FALSE	FALSE	FALSE
ENST00000638309	FALSE	FALSE	FALSE
ENST00000638316	FALSE	FALSE	FALSE
ENST00000638320	FALSE	FALSE	FALSE
ENST00000638323	FALSE	FALSE	FALSE
ENST00000638329	FALSE	FALSE	FALSE
ENST00000638336	FALSE	FALSE	FALSE
ENST00000638342	FALSE	FALSE	FALSE
ENST00000638346	FALSE	FALSE	FALSE
ENST00000638347	FALSE	FALSE	FALSE
ENST00000638348	FALSE	FALSE	FALSE
ENST00000638375	FALSE	FALSE	FALSE
ENST00000638394	FALSE	FALSE	FALSE
ENST00000638426	FALSE	FALSE	FALSE
ENST00000638429	FALSE	FALSE	FALSE
ENST00000638442	FALSE	TRUE	FALSE
ENST00000638452	FALSE	FALSE	FALSE
ENST00000638477	FALSE	FALSE	FALSE
ENST00000638481	FALSE	FALSE	FALSE
ENST00000638482	FALSE	FALSE	FALSE
ENST00000638487	FALSE	FALSE	FALSE
ENST00000638504	FALSE	FALSE	FALSE
ENST00000638508	FALSE	FALSE	FALSE
ENST00000638510	FALSE	FALSE	FALSE
ENST00000638521	FALSE	FALSE	FALSE
ENST00000638536	FALSE	FALSE	FALSE
ENST00000638554	FALSE	FALSE	FALSE
ENST00000638567	FALSE	FALSE	FALSE
ENST00000638568	FALSE	FALSE	FALSE
ENST00000638572	FALSE	FALSE	FALSE
ENST00000638583	FALSE	FALSE	FALSE
ENST00000638612	FALSE	FALSE	FALSE
ENST00000638616	FALSE	FALSE	FALSE
ENST00000638626	FALSE	FALSE	FALSE
ENST00000638629	FALSE	FALSE	FALSE
ENST00000638631	FALSE	FALSE	FALSE
ENST00000638632	FALSE	FALSE	FALSE
ENST00000638635	FALSE	FALSE	FALSE
ENST00000638641	FALSE	FALSE	FALSE
ENST00000638680	FALSE	FALSE	FALSE
ENST00000638685	FALSE	FALSE	FALSE
ENST00000638689	FALSE	FALSE	FALSE
ENST00000638702	FALSE	FALSE	FALSE
ENST00000638705	FALSE	FALSE	FALSE
ENST00000638708	FALSE	FALSE	FALSE
ENST00000638717	FALSE	FALSE	FALSE
ENST00000638745	FALSE	FALSE	FALSE
ENST00000638749	FALSE	TRUE	FALSE
ENST00000638762	FALSE	FALSE	FALSE
ENST00000638764	FALSE	FALSE	FALSE
ENST00000638772	FALSE	FALSE	FALSE
ENST00000638797	FALSE	FALSE	FALSE
ENST00000638799	FALSE	FALSE	FALSE
ENST00000638800	FALSE	FALSE	FALSE
ENST00000638807	FALSE	FALSE	FALSE
ENST00000638817	FALSE	FALSE	FALSE
ENST00000638819	FALSE	FALSE	FALSE
ENST00000638820	FALSE	FALSE	FALSE
ENST00000638824	FALSE	FALSE	FALSE
ENST00000638828	FALSE	FALSE	FALSE
ENST00000638862	FALSE	FALSE	FALSE
ENST00000638864	FALSE	FALSE	FALSE
ENST00000638873	FALSE	FALSE	TRUE
ENST00000638876	FALSE	FALSE	FALSE
ENST00000638888	FALSE	FALSE	FALSE
ENST00000638913	FALSE	FALSE	FALSE
ENST00000638914	FALSE	FALSE	FALSE
ENST00000638926	FALSE	FALSE	FALSE
ENST00000638929	FALSE	FALSE	FALSE
ENST00000638947	FALSE	FALSE	FALSE
ENST00000638948	FALSE	FALSE	FALSE
ENST00000638952	FALSE	FALSE	FALSE
ENST00000638956	FALSE	FALSE	FALSE
ENST00000638963	FALSE	FALSE	FALSE
ENST00000638967	FALSE	FALSE	FALSE
ENST00000639034	FALSE	FALSE	FALSE
ENST00000639049	FALSE	FALSE	FALSE
ENST00000639072	FALSE	TRUE	FALSE
ENST00000639079	FALSE	FALSE	FALSE
ENST00000639099	FALSE	FALSE	FALSE
ENST00000639106	FALSE	TRUE	FALSE
ENST00000639109	FALSE	FALSE	FALSE
ENST00000639111	FALSE	FALSE	FALSE
ENST00000639119	FALSE	FALSE	FALSE
ENST00000639142	FALSE	FALSE	FALSE
ENST00000639145	FALSE	FALSE	FALSE
ENST00000639161	FALSE	FALSE	FALSE
ENST00000639169	FALSE	FALSE	FALSE
ENST00000639171	FALSE	FALSE	FALSE
ENST00000639174	FALSE	FALSE	FALSE
ENST00000639189	FALSE	FALSE	FALSE
ENST00000639212	FALSE	FALSE	FALSE
ENST00000639233	FALSE	FALSE	FALSE
ENST00000639244	FALSE	FALSE	FALSE
ENST00000639282	FALSE	FALSE	FALSE
ENST00000639284	FALSE	FALSE	FALSE
ENST00000639325	FALSE	FALSE	FALSE
ENST00000639335	FALSE	FALSE	FALSE
ENST00000639345	FALSE	FALSE	FALSE
ENST00000639354	FALSE	FALSE	FALSE
ENST00000639356	FALSE	FALSE	FALSE
ENST00000639375	FALSE	FALSE	FALSE
ENST00000639386	FALSE	FALSE	FALSE
ENST00000639388	FALSE	FALSE	FALSE
ENST00000639401	FALSE	FALSE	FALSE
ENST00000639409	FALSE	FALSE	FALSE
ENST00000639416	FALSE	FALSE	FALSE
ENST00000639422	FALSE	FALSE	FALSE
ENST00000639461	FALSE	FALSE	FALSE
ENST00000639473	FALSE	FALSE	FALSE
ENST00000639478	FALSE	FALSE	FALSE
ENST00000639482	FALSE	FALSE	FALSE
ENST00000639487	FALSE	FALSE	FALSE
ENST00000639491	FALSE	FALSE	FALSE
ENST00000639499	FALSE	FALSE	FALSE
ENST00000639520	FALSE	FALSE	FALSE
ENST00000639543	FALSE	FALSE	FALSE
ENST00000639566	FALSE	FALSE	FALSE
ENST00000639570	FALSE	FALSE	FALSE
ENST00000639578	FALSE	FALSE	FALSE
ENST00000639589	FALSE	FALSE	FALSE
ENST00000639595	FALSE	FALSE	FALSE
ENST00000639601	FALSE	FALSE	FALSE
ENST00000639617	FALSE	FALSE	FALSE
ENST00000639628	FALSE	FALSE	FALSE
ENST00000639629	FALSE	FALSE	FALSE
ENST00000639636	FALSE	FALSE	FALSE
ENST00000639639	TRUE	TRUE	FALSE
ENST00000639662	FALSE	FALSE	FALSE
ENST00000639663	FALSE	FALSE	FALSE
ENST00000639664	FALSE	FALSE	TRUE
ENST00000639667	FALSE	FALSE	FALSE
ENST00000639676	FALSE	FALSE	FALSE
ENST00000639688	FALSE	FALSE	FALSE
ENST00000639702	FALSE	FALSE	FALSE
ENST00000639703	FALSE	FALSE	FALSE
ENST00000639722	FALSE	FALSE	FALSE
ENST00000639724	FALSE	FALSE	FALSE
ENST00000639725	TRUE	FALSE	TRUE
ENST00000639739	FALSE	TRUE	FALSE
ENST00000639743	FALSE	FALSE	FALSE
ENST00000639776	FALSE	FALSE	FALSE
ENST00000639785	FALSE	FALSE	FALSE
ENST00000639796	FALSE	FALSE	FALSE
ENST00000639799	FALSE	FALSE	FALSE
ENST00000639812	FALSE	FALSE	FALSE
ENST00000639821	FALSE	FALSE	FALSE
ENST00000639824	FALSE	FALSE	FALSE
ENST00000639828	FALSE	FALSE	FALSE
ENST00000639832	FALSE	FALSE	FALSE
ENST00000639835	FALSE	FALSE	FALSE
ENST00000639845	FALSE	FALSE	FALSE
ENST00000639859	FALSE	FALSE	FALSE
ENST00000639862	FALSE	FALSE	FALSE
ENST00000639867	FALSE	FALSE	FALSE
ENST00000639876	FALSE	FALSE	FALSE
ENST00000639877	TRUE	FALSE	TRUE
ENST00000639878	FALSE	FALSE	FALSE
ENST00000639884	FALSE	FALSE	FALSE
ENST00000639893	FALSE	FALSE	FALSE
ENST00000639895	FALSE	FALSE	FALSE
ENST00000639899	TRUE	TRUE	FALSE
ENST00000639916	FALSE	FALSE	FALSE
ENST00000639943	FALSE	FALSE	FALSE
ENST00000639952	FALSE	FALSE	FALSE
ENST00000639955	FALSE	FALSE	FALSE
ENST00000639956	FALSE	FALSE	FALSE
ENST00000639959	FALSE	FALSE	FALSE
ENST00000640001	FALSE	FALSE	FALSE
ENST00000640006	FALSE	FALSE	FALSE
ENST00000640007	FALSE	FALSE	FALSE
ENST00000640019	FALSE	TRUE	FALSE
ENST00000640021	FALSE	FALSE	FALSE
ENST00000640024	FALSE	FALSE	FALSE
ENST00000640027	FALSE	FALSE	FALSE
ENST00000640028	FALSE	FALSE	FALSE
ENST00000640034	FALSE	FALSE	FALSE
ENST00000640051	FALSE	FALSE	FALSE
ENST00000640060	FALSE	FALSE	FALSE
ENST00000640068	FALSE	FALSE	FALSE
ENST00000640069	FALSE	FALSE	FALSE
ENST00000640072	FALSE	FALSE	FALSE
ENST00000640076	FALSE	FALSE	FALSE
ENST00000640095	FALSE	FALSE	FALSE
ENST00000640101	FALSE	FALSE	FALSE
ENST00000640109	FALSE	FALSE	FALSE
ENST00000640131	FALSE	FALSE	FALSE
ENST00000640132	FALSE	FALSE	FALSE
ENST00000640135	FALSE	FALSE	FALSE
ENST00000640168	FALSE	FALSE	FALSE
ENST00000640170	FALSE	FALSE	FALSE
ENST00000640172	FALSE	FALSE	FALSE
ENST00000640187	FALSE	FALSE	FALSE
ENST00000640217	FALSE	FALSE	FALSE
ENST00000640218	FALSE	FALSE	FALSE
ENST00000640234	FALSE	FALSE	FALSE
ENST00000640237	FALSE	FALSE	FALSE
ENST00000640248	FALSE	FALSE	FALSE
ENST00000640252	FALSE	TRUE	FALSE
ENST00000640258	FALSE	FALSE	FALSE
ENST00000640268	FALSE	FALSE	FALSE
ENST00000640275	FALSE	FALSE	FALSE
ENST00000640279	FALSE	FALSE	FALSE
ENST00000640281	FALSE	FALSE	FALSE
ENST00000640283	FALSE	FALSE	FALSE
ENST00000640318	FALSE	FALSE	FALSE
ENST00000640331	FALSE	FALSE	FALSE
ENST00000640345	FALSE	FALSE	FALSE
ENST00000640352	FALSE	FALSE	FALSE
ENST00000640357	FALSE	FALSE	FALSE
ENST00000640358	FALSE	FALSE	FALSE
ENST00000640368	FALSE	FALSE	FALSE
ENST00000640370	FALSE	FALSE	FALSE
ENST00000640371	FALSE	FALSE	FALSE
ENST00000640381	FALSE	FALSE	FALSE
ENST00000640385	FALSE	FALSE	FALSE
ENST00000640393	FALSE	FALSE	FALSE
ENST00000640403	FALSE	FALSE	FALSE
ENST00000640406	FALSE	FALSE	FALSE
ENST00000640411	FALSE	FALSE	FALSE
ENST00000640428	FALSE	FALSE	FALSE
ENST00000640440	FALSE	FALSE	FALSE
ENST00000640443	FALSE	FALSE	FALSE
ENST00000640460	FALSE	FALSE	FALSE
ENST00000640461	FALSE	FALSE	FALSE
ENST00000640464	FALSE	FALSE	FALSE
ENST00000640530	FALSE	FALSE	FALSE
ENST00000640552	FALSE	FALSE	FALSE
ENST00000640568	FALSE	FALSE	FALSE
ENST00000640586	FALSE	FALSE	FALSE
ENST00000640590	FALSE	FALSE	FALSE
ENST00000640592	FALSE	TRUE	FALSE
ENST00000640608	FALSE	FALSE	FALSE
ENST00000640610	FALSE	FALSE	FALSE
ENST00000640613	FALSE	FALSE	FALSE
ENST00000640617	FALSE	FALSE	FALSE
ENST00000640621	FALSE	FALSE	FALSE
ENST00000640632	FALSE	FALSE	FALSE
ENST00000640648	FALSE	FALSE	FALSE
ENST00000640652	FALSE	TRUE	TRUE
ENST00000640655	FALSE	FALSE	FALSE
ENST00000640657	FALSE	FALSE	FALSE
ENST00000640672	FALSE	FALSE	FALSE
ENST00000640678	FALSE	FALSE	FALSE
ENST00000640680	FALSE	FALSE	FALSE
ENST00000640683	FALSE	FALSE	FALSE
ENST00000640694	FALSE	FALSE	FALSE
ENST00000640709	FALSE	FALSE	FALSE
ENST00000640712	FALSE	FALSE	FALSE
ENST00000640729	FALSE	FALSE	FALSE
ENST00000640735	FALSE	FALSE	FALSE
ENST00000640747	FALSE	FALSE	FALSE
ENST00000640752	FALSE	FALSE	FALSE
ENST00000640765	FALSE	FALSE	FALSE
ENST00000640769	FALSE	FALSE	FALSE
ENST00000640791	FALSE	FALSE	FALSE
ENST00000640792	FALSE	FALSE	FALSE
ENST00000640804	FALSE	FALSE	FALSE
ENST00000640815	FALSE	FALSE	FALSE
ENST00000640816	FALSE	FALSE	FALSE
ENST00000640821	TRUE	TRUE	FALSE
ENST00000640840	FALSE	FALSE	FALSE
ENST00000640866	FALSE	FALSE	FALSE
ENST00000640868	FALSE	TRUE	FALSE
ENST00000640870	FALSE	FALSE	FALSE
ENST00000640872	FALSE	FALSE	FALSE
ENST00000640876	FALSE	FALSE	FALSE
ENST00000640888	FALSE	FALSE	FALSE
ENST00000640906	FALSE	FALSE	FALSE
ENST00000640921	FALSE	FALSE	FALSE
ENST00000640955	FALSE	FALSE	FALSE
ENST00000640957	FALSE	FALSE	FALSE
ENST00000640961	FALSE	FALSE	FALSE
ENST00000640963	FALSE	FALSE	FALSE
ENST00000640967	FALSE	FALSE	FALSE
ENST00000640977	FALSE	FALSE	FALSE
ENST00000640979	FALSE	FALSE	FALSE
ENST00000641010	FALSE	FALSE	FALSE
ENST00000641015	FALSE	FALSE	FALSE
ENST00000641019	FALSE	FALSE	FALSE
ENST00000641022	FALSE	FALSE	FALSE
ENST00000641023	FALSE	FALSE	FALSE
ENST00000641037	FALSE	FALSE	FALSE
ENST00000641039	FALSE	FALSE	FALSE
ENST00000641045	FALSE	FALSE	FALSE
ENST00000641051	FALSE	TRUE	TRUE
ENST00000641058	FALSE	FALSE	FALSE
ENST00000641080	FALSE	FALSE	FALSE
ENST00000641098	FALSE	FALSE	FALSE
ENST00000641102	FALSE	FALSE	FALSE
ENST00000641109	FALSE	FALSE	FALSE
ENST00000641124	FALSE	FALSE	FALSE
ENST00000641133	FALSE	FALSE	FALSE
ENST00000641134	FALSE	FALSE	FALSE
ENST00000641137	FALSE	FALSE	FALSE
ENST00000641140	FALSE	FALSE	FALSE
ENST00000641146	FALSE	FALSE	FALSE
ENST00000641149	FALSE	FALSE	FALSE
ENST00000641161	FALSE	FALSE	FALSE
ENST00000641169	FALSE	FALSE	FALSE
ENST00000641178	FALSE	FALSE	FALSE
ENST00000641196	FALSE	FALSE	FALSE
ENST00000641206	FALSE	FALSE	FALSE
ENST00000641208	FALSE	FALSE	FALSE
ENST00000641228	FALSE	FALSE	FALSE
ENST00000641240	FALSE	FALSE	FALSE
ENST00000641243	FALSE	FALSE	FALSE
ENST00000641258	FALSE	FALSE	FALSE
ENST00000641288	FALSE	FALSE	FALSE
ENST00000641317	FALSE	FALSE	FALSE
ENST00000641320	FALSE	FALSE	FALSE
ENST00000641323	FALSE	FALSE	FALSE
ENST00000641379	FALSE	FALSE	FALSE
ENST00000641389	FALSE	FALSE	FALSE
ENST00000641419	FALSE	FALSE	FALSE
ENST00000641437	FALSE	FALSE	FALSE
ENST00000641461	FALSE	FALSE	FALSE
ENST00000641462	FALSE	FALSE	FALSE
ENST00000641471	FALSE	FALSE	FALSE
ENST00000641476	FALSE	FALSE	FALSE
ENST00000641482	FALSE	FALSE	FALSE
ENST00000641498	FALSE	FALSE	FALSE
ENST00000641499	FALSE	FALSE	FALSE
ENST00000641504	FALSE	FALSE	FALSE
ENST00000641541	FALSE	FALSE	FALSE
ENST00000641553	FALSE	FALSE	FALSE
ENST00000641563	FALSE	FALSE	FALSE
ENST00000641573	FALSE	FALSE	FALSE
ENST00000641590	FALSE	FALSE	FALSE
ENST00000641597	FALSE	FALSE	FALSE
ENST00000641603	FALSE	FALSE	FALSE
ENST00000641626	FALSE	FALSE	FALSE
ENST00000641654	FALSE	FALSE	FALSE
ENST00000641670	FALSE	FALSE	FALSE
ENST00000641686	FALSE	FALSE	FALSE
ENST00000641693	FALSE	FALSE	FALSE
ENST00000641730	FALSE	FALSE	FALSE
ENST00000641737	FALSE	FALSE	FALSE
ENST00000641742	FALSE	FALSE	FALSE
ENST00000641768	FALSE	FALSE	FALSE
ENST00000641771	FALSE	FALSE	FALSE
ENST00000641802	FALSE	FALSE	FALSE
ENST00000641803	FALSE	FALSE	FALSE
ENST00000641819	FALSE	FALSE	FALSE
ENST00000641824	FALSE	FALSE	FALSE
ENST00000641833	FALSE	FALSE	FALSE
ENST00000641840	FALSE	FALSE	FALSE
ENST00000641863	FALSE	FALSE	FALSE
ENST00000641864	FALSE	FALSE	FALSE
