isoform_id	EP1.WT_hRO_2	EP1.WT_ROs_D45	H9.BRN3B_hRO_2	H9.CRX_hRO_2	H9.CRX_ROs_D45
ENST00000495175.6	7.4874	25.1412	14.57216	6.92499	9.99353
ENST00000495204.5	7.44779	3.65133	4.87675	7.53496	5.0438
ENST00000495275.1	11.71496	28.19457	14.39344	15.65121	33.98238
ENST00000495329.1	79.00413	30.67489	124.8268	106.26975	5.90792
ENST00000495475.1	8	30	7	7	23
ENST00000495511.2	0	0	3.71607	0	0
ENST00000495514.5	97.19317	449.67714	153.35484	61.11111	458.50148
ENST00000495538.5	0	0	0	8.67749	3.31622
ENST00000495593.1	80.91676	36.31103	66.0223	62.93632	31.51114
ENST00000495594.2	3.22397	15.13369	13.59429	20.87849	33.47467
ENST00000495596.5	580.62721	115.52922	772.5284	707.48433	61.23218
ENST00000495636.2	1	3.37526	1.25367	0	7.0433
ENST00000495706.1	0	0	6.01391	1.95361	1.71264
ENST00000495708.5	0	1.15943	2.67668	9.94645	0
ENST00000495717.6	3.12118	7.79826	3.06693	4.04156	5.57973
ENST00000495776.5	25.57388	37.1655	59.03323	31.91292	25.9207
ENST00000495843.1	3.15582	8.23794	8.40465	3.64915	36.68763
ENST00000495878.5	0	0	8.31854	0.02214	0
ENST00000495936.7	12.06725	107.07353	14.52509	11.6172	81.31731
ENST00000496007.5	11.13234	3.00016	3.19155	14.4447	10.20232
ENST00000496144.5	86.74049	25.07968	3.856	0	15.63627
ENST00000496184.1	3.75	0	2	0	1
ENST00000496205.1	0	0	0	0	0
ENST00000496278.1	1.04641	150.01992	2.25157	61.00317	1.19856
ENST00000496310.1	0	0	32	0	0
ENST00000496353.1	3.31284	3.29548	5.45225	2.81557	6.43771
ENST00000496447.5	230.11853	246.89115	263.03753	186.99515	245.80507
ENST00000496494.6	0	1.36443	1.35745	3.89181	0
ENST00000496498.1	25.13868	17.56926	14.57962	7.4924	6.49786
ENST00000496530.1	9.26032	0	14.83088	0	5.60666
ENST00000496607.5	3.34609	27.41044	0	0	19.50976
ENST00000496613.6	55.73531	119.86684	98.3882	35.27574	102.27714
ENST00000496758.1	94.34974	12.88609	50.94114	60.25615	55.33839
ENST00000496783.1	0	0	1.00934	1.01977	1.01388
ENST00000496900.2	4.57987	16.316770000000002	3.12378	6.69531	12.53425
ENST00000497028.5	0	1.29731	0	0	3.24546
ENST00000497044.5	0	1e-5	2.79807	0	3.35457
ENST00000497136.6	19.01279	25.73686	11.0398	25.04948	7.27344
ENST00000497237.5	8.55989	0	1.01036	1.01655	0
ENST00000497279.5	115.16939	66.66859	74.99922	86.34533	47.06959
ENST00000497304.6	38.08237	36.72585	51.22557	24.57053	7.95845
ENST00000497310.1	37.26354	6	56.67891	102.20003	5
ENST00000497322.1	41.83285	52.80777	6.69629	15.6726	71.64788
ENST00000497339.6	1.09083	2.09779	2.28103	0	3.1546
ENST00000497382.5	23.54052	16.70387	2.5	1.01809	12.61371
ENST00000497390.5	12.8578	2.2099	12.24252	45.29869	24.64562
ENST00000497449.2	0	0	1	2	1
ENST00000497493.1	100.57555	18.74878	54.67358	89.17312	69.89236
ENST00000497509.1	2.19947	1	0	1	1.02089
ENST00000497545.5	10.43841	1.89905	1.79501	5.47068	13.50915
ENST00000497558.5	39.99362	86.3902	47.31114	35.49644	68.41233
ENST00000497687.1	0	0	0	0	0
ENST00000497693.1	49.50046	91.21276	68.23278	67.8141	78.17876
ENST00000497722.2	0	14.4648	6.87733	8.20665	16.59883
ENST00000497735.1	29.346800000000002	7.11897	22.1764	19.29085	5.91276
ENST00000497743.1	0	0	0	0	0
ENST00000497809.1	0	0	0	0.5	2
ENST00000497825.5	205.6024	173.35859	298.17818	228.18039	154.04315
ENST00000497831.1	15.30972	1.07947	21.136	20.70647	3.91135
ENST00000497873.1	1.51173	2.27314	1.50537	1.76649	1.87987
ENST00000497951.1	5.11304	5.25482	55.38916	8.65013	13.17139
ENST00000498008.5	13.50774	25.31679	18.00713	7.03444	8.82447
ENST00000498029.1	1.69091	1.06179	0.98316	1.93817	1.12183
ENST00000498075.1	80.19268	87.72193	88.45771	101.92716	122.25826
ENST00000498105.1	1.75688	0	0.28475	0	0
ENST00000498143.5	6.78647	9.3548	0	3.63503	3.79947
ENST00000498146.2	0	3.09674	2.21885	1	2.09689
ENST00000498160.6	44.27292	0	1e-5	0	1e-5
ENST00000498166.6	1.49364	0	0	0.90653	2.55978
ENST00000498204.2	11.4693	0	4.68643	5.28187	2.8238
ENST00000498378.5	24.47358	0	11.82358	1e-5	0
ENST00000498446.1	8.57233	21.01967	5	2.02095	7.12908
ENST00000498455.1	2	0	0	1	8
ENST00000498509.2	1	0	1	0	0
ENST00000498522.5	21.59843	11.51316	18	27.76842	11.45564
ENST00000498524.5	5.3738	2.4532	8.01312	17.93024	1.56704
ENST00000498600.2	10.22367	0	19.41965	17.97537	0
ENST00000498614.5	650.60033	264.99013	618.9889	587.90015	147.39601
ENST00000498661.6	0	9.64701	0	5.12437	8.39002
ENST00000498700.5	5.64944	116.00804	4.79875	3.34943	6.33786
ENST00000498789.1	22	52	27	13	33
ENST00000498822.5	38.48108	17.74235	20.82479	46.76875	2.89045
ENST00000499008.8	0	2.28877	0	0	0
ENST00000499459.2	4.31107	3.47371	3.57489	2.20762	0
ENST00000499624.3	496.63902	544.35791	537.18988	467.11938	525.39168
ENST00000499869.7	400.52467	666.20507	385.66776	316.86939	803.75782
ENST00000500161.2	12.68816	29.28443	14.77125	20.26413	48.54468
ENST00000500527.1	0	10.9952	0	0	5.19545
ENST00000501038.6	5.00387	0	11.47841	12.25615	0
ENST00000501516.7	8.26951	4.90437	1.15997	7.06481	4.88869
ENST00000502161.7	0	0	1.11391	0	0
ENST00000502171.2	10.1767	3.47371	8.51878	9.03748	9.67861
ENST00000502412.2	60.17753	74.82452	22.92144	46.25361	30.97118
ENST00000502444.1	5.11578	121.54057	46.73506	2.60055	51.54792
ENST00000502448.5	6.12707	1.39273	8.17196	10.17731	3.58286
ENST00000502495.1	14.68144	13.51829	2.94913	2.7359	0
ENST00000502503.1	9.19614	6.82822	9.06859	16.36655	8.51545
ENST00000502635.2	10.25468	2e-5	5.0114	6.11639	2e-5
ENST00000502702.6	11.3247	19.16848	11.8994	8.05287	30.65201
ENST00000502717.6	76.87672	8.99243	41.92735	26.03005	36.55035
ENST00000502799.1	58.45494	27.149	59.67822	13.42658	31.50968
ENST00000502912.1	0	0	4	0	0
ENST00000502935.6	219.36264	400.43093	322.52793	277.60126	307.66271
ENST00000502976.5	622.90937	1666.57357	800.02529	718.14771	1376.4271
ENST00000503004.5	110.10986	2e-5	66.83327	49.39875	8.26457
ENST00000503078.5	71.46492	35.08475	135.1213	94.37217	52.91325
ENST00000503114.1	2.84262	7.82968	4.4127	7.18476	14.02449
ENST00000503240.5	0	3.65825	9.14972	8.79879	3.56795
ENST00000503391.5	0	3.44474	0	1.14039	3.46135
ENST00000503393.8	151.16021	139.60141	183.70498	165.44875	154.13067
ENST00000503412.1	0	11.47465	0	0	1.04062
ENST00000503473.5	0	27.2197	42.41259	0	44.28396
ENST00000503518.2	15	78.62209	19	19.02487	33.40255
ENST00000503556.5	20.04838	33.61641	38.35427	32.02321	18.91641
ENST00000503595.1	2.33471	9.1104	1.26389	2	6.52337
ENST00000503596.5	15.17856	13.48294	7.45747	2.15018	5.58734
ENST00000503716.5	22.13105	100.5369	22.17373	21.9618	80.5764
ENST00000503731.6	227.08373	384.57242	268.14548	324.50139	261.93198
ENST00000503752.5	0	1e-5	4.60071	11.5023	8.72809
ENST00000503782.1	20.4044	83.21442	35.7381	25.05252	54.16037
ENST00000503889.2	62.59904	45.03746	20.95832	40.02389	4.75892
ENST00000503915.5	4.46506	0	3.5238	4.29607	0
ENST00000504156.7	75.57363	346.05493	132.40779	129.11019	319.1683
ENST00000504194.5	2.63655	0	5.9535	3.9051	0
ENST00000504225.1	24.64408	62.35566	25	30.27539	43.5119
ENST00000504270.3	9.27726	2.48251	1.7071	13.4911	6.98713
ENST00000504290.5	16.32718	47.87946	6.79522	9.51525	37.72162
ENST00000504293.5	3039.49978	581.28368	4841.71638	5090.10217	2266.4434
ENST00000504332.1	11	10.83538	17.6712	26.51208	34.27089
ENST00000504366.5	20.27326	19.22809	6.56093	8.82698	6.31003
ENST00000504374.5	5.44401	75.46108	6.2110900000000004	8.10664	44.90524
ENST00000504435.1	12.09619	4.29556	19.88295	8.22143	28.58085
ENST00000504487.5	13.35734	49.78342	26.17239	13.93501	78.71759
ENST00000504495.6	28.35495	50.77462	19.46848	41.6113	108.182
ENST00000504508.1	34.46292	1.69876	5.70404	17.90654	0
ENST00000504524.5	5.00387	0	11.47841	12.25615	67.74079
ENST00000504691.1	87.80745	39.67176	55.59419	85.76484	54.39723
ENST00000504754.1	1	0	0	0	1
ENST00000504761.6	45.05457	56.70372	17.51304	42.99519	81.54612
ENST00000504813.5	29.28669	56.20303	59.10181	53.9931	93.34657
ENST00000504836.5	4.18369	0	0.29397	6.83713	14.53374
ENST00000504933.1	7.43896	3.62645	13.69685	3.03679	2.06412
ENST00000504946.6	4.17946	1.14339	5.45017	9.08305	2.57079
ENST00000504953.5	0	2.99775	0	0	1.73786
ENST00000504961.1	10	33	25	12	29
ENST00000504968.6	8.8962	17.52792	14.72918	6.7785	6.26895
ENST00000505031.6	8.09078	13.30996	18.07135	11.14986	17.99397
ENST00000505081.5	9.01988	17.67653	14.91982	10.16539	12.09806
ENST00000505145.1	13.28629	5.34911	16.77874	5.52299	6.67242
ENST00000505242.6	1.6332	5.16722	6.33125	0	12.8783
ENST00000505271.5	4.04825	1.99838	1.27995	3.01405	3.3254
ENST00000505365.2	7.79772	8.01013	9.05016	9.65285	7.00772
ENST00000505433.5	3.12524	3.26968	3.87546	2.38454	2.23378
ENST00000505450.5	75.86223	110.982	64.35928	68.44836	72.21792
ENST00000505529.1	3.14531	7.15445	0	9.28292	7.4833
ENST00000505658.6	1876.04137	2995.10466	2546.08656	2587.07765	2220.67494
ENST00000505687.5	0	0	1.44517	0	6.29126
ENST00000505719.1	6.26881	7.14355	5.14408	4.07892	10.29875
ENST00000505731.5	3.44826	11.82774	5.34464	5.37051	5.54091
ENST00000505892.5	11.46488	10.82909	22.6929	72.2821	1e-5
ENST00000505980.5	4.16381	50.23786	30.18861	11.40784	20.83874
ENST00000506007.2	39.38722	69.82684	61.41948	64.99399	55.78001
ENST00000506128.5	17.09632	75.10315	28.32643	37.20303	103.70257
ENST00000506139.5	4.59448	6.76682	2.65377	11.6726	6.26511
ENST00000506157.1	26.66758	26.01181	22.89632	19.08714	26.29338
ENST00000506233.5	47.89536	8.10239	59.61848	75.95792	9.70895
ENST00000506271.1	64.20329	1.06583	0	0	0
ENST00000506278.5	2.86653	3.13357	0.76513	2.8183	0
ENST00000506282.6	3.54771	57.45684	9.41975	4.84216	46.33724
ENST00000506289.5	18.26515	5.26278	0	1.87332	1.75217
ENST00000506348.1	1.24047	1.59263	9.40028	5.6977	4.18563
ENST00000506368.5	9.86078	17.84028	28.69261	38.92017	10.4068
ENST00000506377.5	1.37377	6.52309	0	3.05517	0
ENST00000506503.1	4.23501	114.84349	0	1.87456	1.77452
ENST00000506578.5	92.6694	31.82495	106.28238	130.90664	1e-5
ENST00000506579.6	52.34219	72.65776	59.88308	66.91153	40.41757
ENST00000506631.5	10.78125	17.04055	1.01004	3.06202	14.00868
ENST00000506636.1	20.734	145.00127	20.5352	31.22391	96.65845
ENST00000506784.5	0	0	7.56722	5.12204	16.42178
ENST00000506802.5	8.99775	30.68724	9.16246	2.48313	31.13491
ENST00000506824.5	18.05337	13.3213	20.92805	22.03764	15.8319
ENST00000506869.5	5.31499	34.39519	10.51656	8.65333	14.77265
ENST00000506998.5	0	0	0	0	0
ENST00000507019.5	76.1017	42.81969	104.9357	90.8579	39.43969
ENST00000507079.6	103.06477	32.66294	53.96742	26.50504	25.39852
ENST00000507131.5	0	16.43159	0	0	32.46357
ENST00000507224.5	3e-5	5e-5	3e-5	48.74334	5.15646
ENST00000507230.1	1	1	7	24	9
ENST00000507258.4	5.28185	3.516	10.20679	7.68877	11.44799
ENST00000507267.2	12	0	1	0.00793	2
ENST00000507349.5	5.22401	9.16725	6.17289	14.27623	8.1913
ENST00000507489.2	0	15.37465	0	6.52069	17.54441
ENST00000507555.1	5.6736	13.31736	2.7346	2.11839	10.28431
ENST00000507621.1	34.51197	13.04964	9.79164	11.42851	19.87944
ENST00000507742.5	106.3404	146.48841	233.93004	197.76902	83.2594
ENST00000507807.3	101.65556	0	42.5335	81.69528	0
ENST00000507843.1	2	12.71124	3.01752	3.10649	1.07872
ENST00000507866.6	271.95924	384.53627	124.80003	119.85374	417.89874
ENST00000507874.5	2.20966	3.20834	0	1.21993	2.71491
ENST00000507888.1	13.17248	0	0	0	0
ENST00000507931.1	4.46752	1.04127	1	0	1
ENST00000507959.5	40.03592	17.44111	49.44553	32.93914	23.36698
ENST00000507999.5	4.69367	1.48194	1.10419	0	1.40653
ENST00000508032.5	118.48432	157.39465	111.72232	91.38212	164.31519
ENST00000508085.1	0	1.59263	0	0	0
ENST00000508167.5	13.7342	211.43655	35.97312	25.60274	76.26095
ENST00000508244.5	50.07088	41.98196	69.99364	84.15389	36.15105
ENST00000508369.5	8.53992	17.99745	10.56769	13.12981	9.90604
ENST00000508415.1	0	62	0	1	0
ENST00000508421.5	2.97201	30.35042	1.66062	4.76881	22.06003
ENST00000508596.6	33.4274	91.76709	34.28023	33.42729	87.57537
ENST00000508793.6	0	0	0	0	1e-5
ENST00000508902.5	45.60244	0	6.43702	0	0
ENST00000508914.1	1	0	0	1	1.90617
ENST00000508930.1	4.7055	7.61936	6.92983	7.73132	16.88519
ENST00000509002.5	3.54392	6.94912	3.3666	3.30359	1.90578
ENST00000509018.6	62.68338	386.86052	93.771960000000007	51.51226	210.41063
ENST00000509028.1	0	4.33295	2.01945	0	2.08164
ENST00000509094.5	12.00798	10.67913	9.95198	3.80078	12.84397
ENST00000509163.5	30.25656	56.43036	58.53229	49.29647	78.18734
ENST00000509165.2	1e-5	0	25.31695	1e-5	1e-5
ENST00000509294.1	4.14591	1.05185	4	2.23324	2.09938
ENST00000509397.5	0	0	6.56735	0	0
ENST00000509427.5	31.32359	40.842	40.76557	36.70868	34.84229
ENST00000509433.1	30.17971	0	25.14523	0	0
ENST00000509538.5	10.58715	7.70923	0	1.53784	2.4947
ENST00000509600.2	24.20042	56.38096	8.11067	23.28952	42.97979
ENST00000509647.1	16.80078	164.92159	10.15891	23.01133	182.97126
ENST00000509686.5	0	0	0.51335	0	0
ENST00000509704.5	0	0	0	0	0
ENST00000509759.2	1.33883	43.07019	3.0309	3.59677	21.31011
ENST00000509914.5	20.48844	16.45182	11.39894	3.47432	11.68356
ENST00000509957.5	11.06629	9.26157	10.85888	6.34497	11.47891
ENST00000509967.6	7.03796	2.916	11.24006	7.44628	7.68058
ENST00000510002.1	27.49684	6.70407	24.16972	7.86005	26.51185
ENST00000510071.5	107.33515	82.42505	59.11981	93.94323	83.14514
ENST00000510124.5	0	0	0	3	67
ENST00000510148.1	1.04428	26.48156	1.03659	3.12341	13.3656
ENST00000510204.5	8.02558	3.50656	8.02993	1.49141	2.99619
ENST00000510208.2	26.33953	111.17223	36.8189	26.24068	138.05095
ENST00000510224.5	18.045	18.27636	27.31631	4.44557	5.93571
ENST00000510241.5	26.97489	64.95202	35.62841	24.18587	44.85661
ENST00000510269.5	1.72818	16.64933	1.31883	0	1.85276
ENST00000510281.1	12.83967	21.85403	20.9726	45.67179	23.16353
ENST00000510336.5	23.1361	23.77556	20.1462	32.71621	23.19871
ENST00000510354.1	5.39281	5.97203	6.60937	1.08893	9.95699
ENST00000510357.2	48.71896	95.03583	70.56193	50.57045	11.35768
ENST00000510385.5	16.32718	47.87946	6.79522	9.51525	37.72162
ENST00000510408.5	18.88668	42.88125	19.87102	32.7663	52.87259
ENST00000510483.5	2.06687	2.0647	10.29087	5.62758	0
ENST00000510568.1	4	2.04901	3	30	10.55551
ENST00000510636.5	1.75953	8.22211	1.59972	5.3023	0.90719
ENST00000510644.6	7.75955	54.17196	10.95775	9.46533	64.34466
ENST00000510693.5	3.59409	21.35859	6.77203	4.20917	31.25819
ENST00000510734.5	3.26568	15.3078	5.45249	4.68096	13.90793
ENST00000510784.8	21.44436	10.93411	19.29171	25.52515	6.16499
ENST00000510826.1	3.03372	0	1.02776	1.02454	1.10861
ENST00000510841.1	3.78915	0	3.57003	1.12756	8.47793
ENST00000510852.1	2.4489	0	2.07994	4.6569	2.52076
ENST00000511015.1	29.59109	8.1818	0	0	0
ENST00000511058.2	0	0	0	0	0
ENST00000511154.5	2.58232	1.23442	3.48951	5.15832	2.49671
ENST00000511163.5	11.5344	40.56001	9.36223	17.18688	12.64333
ENST00000511171.5	14.4478	11.55223	14.55759	5.47507	10.74798
ENST00000511184.5	46.43036	224.68102	0	3.86491	1.31001
ENST00000511301.1	0	8.5	0.82783	0	11
ENST00000511320.6	84.3796	140.16358	153.8081	108.71606	121.57316
ENST00000511345.5	48.53698	27.67753	57.60488	72.55238	24.08357
ENST00000511373.1	1	0	0	37.0557	0
ENST00000511410.5	0	0	0.37263	1.91699	15.60865
ENST00000511426.5	24.93532	44.96625	28.53441	19.27546	40.07973
ENST00000511429.1	0	91.26274	34.7297	0	12.59937
ENST00000511467.1	46.25553	198.64986	105.82885	1e-5	173.6314
ENST00000511573.5	9.10964	1.62423	1.51036	5.15814	8.30665
ENST00000511642.5	0	8.5016	33.19383	10.73699	22.44155
ENST00000511687.1	0	38.58793	0	0	44.69698
ENST00000511747.6	13.88822	54.68517	11.12772	7.80247	57.90753
ENST00000511783.2	19.04576	7.35346	20.21809	18.07788	15.4511
ENST00000511805.5	3.03908	3.08567	1	4	3.11495
ENST00000511817.1	36.29011	119.51766	24.91479	15.97163	44.68508
ENST00000511827.5	2.24157	0	1.42816	2.13778	0
ENST00000511884.7	1e-5	937.62786	0	1.23684	150.77423
ENST00000511980.5	1.09302	20.45866	0	2.18876	1.17116
ENST00000512070.6	16.41658	32.16634	5.83567	14.85867	14.80399
ENST00000512095.5	6.96183	7.87072	3.52596	3.24934	0
ENST00000512132.5	82.80462	86.54814	112.06104	104.30933	71.39035
ENST00000512215.5	123.63334	274.41847	156.71564	275.393	193.00285
ENST00000512266.5	15.17195	43.20507	9	8	43.75
ENST00000512304.2	0	0	0	0	0
ENST00000512334.5	28.95931	13.67169	11.30251	15.80889	91.79319
ENST00000512339.5	4.00301	9.95919	12.66349	19.97335	13.33507
ENST00000512375.1	21.8305	15.2382	14.98507	7.1527	8.19722
ENST00000512455.6	0	0	0	0	0
ENST00000512534.5	43.59022	51.42945	48.84084	35.98458	29.7078
ENST00000512576.3	101.22623	1672.95375	398.65381	104.45208	244.35855
ENST00000512588.5	199.97542	85.0774	120.43072	167.95444	32.63266
ENST00000512648.5	3.02338	1.17452	2.4963	3.34832	2.77588
ENST00000512658.1	5.72049	12.52863	7.21533	14.92091	5.0983
ENST00000512686.5	0	2.2732	0	1.14553	0
ENST00000512712.2	10.51871	6.48963	3.82961	6.5143	12.85422
ENST00000512739.5	0	0	0	0	0
ENST00000512834.5	1e-5	85.17781	38.24807	1e-5	66.9304
ENST00000512903.1	5.29683	7.84676	229.79467	131.25232	4.45703
ENST00000512922.5	1.20619	0	0	2.44558	8.61742
ENST00000512944.6	65.98179	138.72888	66.17596	84.27547	189.69724
ENST00000513021.1	0	0	0	73.11456	0
ENST00000513031.5	0	1.59263	0	0	0
ENST00000513036.5	37.04288	17.41429	7.9415	239.96979	12.04127
ENST00000513154.6	70.7924	183.49315000000001	104.38166	93.50802	101.98007
ENST00000513318.1	1.16076	11.16189	0	28.20524	0
ENST00000513328.6	61.10063	55.4288	45.81352	38.29424	57.09476
ENST00000513342.5	49.73358	40.33302	90.19685	59.02544	49.46865
ENST00000513416.5	92.92953	39.91266	69.22356	60.13669	91.2645
ENST00000513448.5	233.31684	51.71986	120.48154	133.5403	57.60874
ENST00000513585.6	3.28736	20.18008	4.24678	3.19691	16.08518
ENST00000513762.2	197.29942	0	349.37721	5e-5	31.53324
ENST00000513824.5	1.04878	1.0281	0	1	1.04384
ENST00000513946.2	13.61601	0	2.81725	9.14899	1.28906
ENST00000513951.1	2.35153	0	0	5	1.01002
ENST00000514031.5	110.26227	50.40877	60.43972	39.03266	31.06558
ENST00000514179.5	2.45557	20.76382	49.67227	5.72515	13.86796
ENST00000514199.1	121.85551	13.03708	33.42725	32.47567	3.00591
ENST00000514305.5	1.80552	0	3.24117	4.99093	0
ENST00000514349.1	0	0	6.45698	1.72595	3.57684
ENST00000514374.5	2	5.7712	3.05286	2.03536	2.45562
ENST00000514429.5	23.78575	68.77059	33.29811	21.89284	59.0031
ENST00000514435.1	1.89138	12	7.07492	5.45294	14.0498
ENST00000514442.5	3.0524	1.02886	4.11445	5.07625	9.28547
ENST00000514493.5	54.48195	87.20659	76.86674	55.86296	953.95485
ENST00000514606.1	41.67621	106.6074	45.89953	58.12687	76.1212
ENST00000514665.1	7	4.80308	12	48	7
ENST00000514711.2	235.58102	234.76407	161.16081	186.47711	231.83982
ENST00000514725.1	60.21299	0	62.91619	75.1354	4.28752
ENST00000514800.5	27.34488	21.65159	49.48643	44.8647	22.6273
ENST00000514814.5	8.36513	190.6824	35.53978	49.6813	122.0281
ENST00000514871.1	20.91956	256.40462	66.84018	106.47638	170.13754
ENST00000514886.1	0	19.53753	1.36504	1.74286	6.10401
ENST00000514888.5	674.42806	359.61678	466.19067	778.80474	64.03387
ENST00000514990.1	4	1.19877	8.65291	4.21984	12.84156
ENST00000515035.5	4	8.09493	5.03444	6.07697	5.08597
ENST00000515056.5	89.9271	22.8161	94.42307	81.77781	53.38648
ENST00000515096.6	109.6805	55.97338	50.22695	109.32158	14.05003
ENST00000515144.5	57.6432	40.62677	52.69082	74.06762	67.15484
ENST00000515152.1	0	1.14836	0.76513	0	7.14647
ENST00000515194.6	21.2163	5.42219	17.63645	13.98153	4.2526
ENST00000515207.2	36.87921	33.21169	0.95838	45.20138	25.75679
ENST00000515211.2	6.87196	47.47258	26.22188	17.54296	50.2298
ENST00000515223.1	49.82943	41.87329	47.66942	43.77502	31.11959
ENST00000515249.1	0	0	0.72942	24.59671	0
ENST00000515332.5	1	0	0	0.61428	0
ENST00000515353.1	20.20174	0	32.399	25.14569	2.59593
ENST00000515380.1	9.51512	0	14	0	0
ENST00000515408.5	67.25521	279.84558	39.95953	70.99215	224.25433
ENST00000515434.1	6.35093	17.31165	9.18595	2.41325	4.98005
ENST00000515488.1	8.63567	22.7504	10.05049	30.54679	11.05596
ENST00000515494.5	33.55267	16.9068	23.03146	59.7668	37.37303
ENST00000515600.1	7.71162	141.57438	0	7.7085	33.43164
ENST00000515601.6	0	1e-5	29.77139	40.59323	67.56304
ENST00000515710.1	0	8.42273	4.14926	23.4652	1.44795
ENST00000515774.5	12.82548	6.1789	21.32134	5.86153	2.11373
ENST00000515802.5	7.88818	7.49452	6.11738	2.25736	13.96438
ENST00000515804.1	8.23489	108.43687	19.63736	0	91.08812
ENST00000515834.1	16	22.15784	4	9	7
ENST00000515868.5	4.99067	2.00092	7.37977	2.87033	13.5716
ENST00000517305.5	1.29782	2.41678	0	0	1.53637
ENST00000517385.5	133.43537	48.77047	109.28298	230.87959	25.14353
ENST00000517399.3	43.46309	145.67108	76.51347	51.43563	107.6506
ENST00000517413.5	7.6088	4.81861	7.99977	9.5857	0
ENST00000517424.1	0	1e-5	4.03735	2.6724	4.66008
ENST00000517462.6	6.45751	0	7.702	4.81224	1e-5
ENST00000517542.5	6.93027	33.82015	6.18917	3.75009	16.14502
ENST00000517561.2	2.32369	4.67598	11.61271	10.96564	20.37895
ENST00000517566.7	98.69131	64.23792	153.02437	137.46119	86.16401
ENST00000517600.5	2.34267	0	2.34465	1.10374	1.02662
ENST00000517651.5	0	0	0	0	0
ENST00000517660.1	0	0	1.01957	0	25.14707
ENST00000517701.5	53.95102	0	16.55084	44.05394	2.18639
ENST00000517712.5	135.49993	124.23903	211.52386	128.37699	110.65664
ENST00000517813.1	15.93975	8.99928	0	10.93408	4.38705
ENST00000517860.5	0	20.3921	0	0	0
ENST00000517887.5	0	38.79226	18.03767	0	31.67305
ENST00000517898.1	0	2.51787	3.08406	0	2.7199
ENST00000517940.2	1e-5	304.38808	7.11776	2e-5	193.74191
ENST00000518072.1	32.75423	0	2.94983	0	16.07941
ENST00000518074.5	0	5.13777	3.47697	1.07556	2.65992
ENST00000518095.5	21.68694	7.8017	5.45892	6.91726	19.22849
ENST00000518154.5	11.41732	8.4221800000000009	5.76615	15.41431	11.45721
ENST00000518198.1	7.35549	0	2	2	3
ENST00000518228.1	2.626	5.98527	1.19687	9.00931	6.29884
ENST00000518347.5	2.05982	1.78859	1.15123	0	5.00324
ENST00000518501.1	0	13	0	0	0
ENST00000518502.5	245.34207	27.05101	74.21432	0	0
ENST00000518545.5	13.62558	16.05408	4.82272	6.17102	7.10795
ENST00000518671.5	6.15076	21.14732	4.22965	2.17623	29.77456
ENST00000518795.1	1	44.87509	46	4	2.38367
ENST00000518800.5	49.15145	30.68889	40.78761	40.17336	18.88055
ENST00000518806.1	0	1	1	0	2
ENST00000518810.1	1	0	0	0	0
ENST00000518937.6	151.74692	170.75583	128.04481	78.48325	88.17199
ENST00000518993.2	65.96145	165.98004	541.4481	51.47556	1346.16167
