isoform_id	EP1.BRN3B.RO	EP1.WT_hRO_2	H9.BRN3B_hRO_2	H9.BRN3B.RO	H9.CRX_hRO_2
ENST00000379613.10	294.47873	76.61541	43.10393	180.83795	45.84402
ENST00000379656.7	11.64047	0	3.40609	0	0
ENST00000379660.4	6.27851	0	0	0	0
ENST00000379717.5	247.03421	107.512	78.17011	292.23791	80.06113
ENST00000379757.9	298.35227	89.15632	106.36249	202.78845	72.61057
ENST00000379792.6	56.6449	8.34528	4.77311	79.62209	5.7872
ENST00000379892.4	443.54368	32.45158	24.17079	225.31067	28.893
ENST00000379893.5	3.27064	9.2641	4e-5	0	3e-5
ENST00000379902.7	6.85639	0	0	0	0
ENST00000379942.5	143.27483	56.72738	101.66418	94.47225	90.91497
ENST00000379962.4	1.54946	0	0	1.11915	0
ENST00000380201.2	33.16295	2.77584	13.69806	46.656	20.41452
ENST00000380277.6	0	11.59609	12.09224	0	5.35129
ENST00000380283.5	140.63234	7.19642	22.90776	89	4.73005
ENST00000380305.4	2.04281	3.26469	3.28479	2.05713	3.10954
ENST00000380529.5	221.34538	124.56713	81.79047	147.49363	58.17595
ENST00000380539.7	466.29063	569.24123	321.1772	268.50407	220.72639
ENST00000380546.7	125.98536	89.29274	57.85179	61.37236	39.35432
ENST00000380578.1	36.11019	34.39202	8.19659	22	13
ENST00000380579.6	454.7546	134.47399	96.57615	189.21299	84.23856
ENST00000380711.3	8.88639	0	0	9.5323	0
ENST00000380718.1	0	2.86371	0	0	0
ENST00000380736.5	14.52867	21.26917	40	10.76723	24.40344
ENST00000380753.9	78.28844	27.66553	30.51467	43.24324	32.24397
ENST00000380780.5	26.29561	4.27628	3.79532	9.61075	21.34788
ENST00000380808.6	0	4.53333	3.13043	0	2.15789
ENST00000380821.8	239.5659	292.98887	520.55725	242.86697	367.83917
ENST00000380887.7	0	0	2.40979	0	0
ENST00000380920.8	0	3.16479	11.14251	0	0
ENST00000380950.7	44.89723	44.44952	83.33997	56.71689	56.84953
ENST00000380989.6	188.74384	90.69467	63.65766	239.82608	95.90134
ENST00000381196.9	154.96654	26.56008	30.9898	106.18415	35.0888
ENST00000381291.8	297.49732	32.76733	122.69477	468.27911	231.53968
ENST00000381318.8	426.14283	157.5822	164.73061	548.51559	102.83687
ENST00000381356.9	153.22179	180.94547	195	60.37941	190
ENST00000381418.9	148.27799	33.01838	14	159.07172	26.29906
ENST00000381466.2	60	6	2.1	13	2.27273
ENST00000381527.8	197.92284	121.79074	160.14534	221.39983	148.30261
ENST00000381538.7	118.97349	77.99757	105.82804	79.90602	90.89289
ENST00000381591.5	376.56244	117.02634	110.37709	398.89283	87.50406
ENST00000381604.9	449.82189	204.16031	205.05107	266.07787	197.00092
ENST00000381669.8	7.97167	0.57211	0	3.90647	6.16293
ENST00000381679.8	142.89991	188.6086	83.92451	92.28658	44.96218
ENST00000381680.7	29.83019	0.72307	1.39445	9.61721	2.17604
ENST00000381760.8	564.76344	285.75527	323.6631	778.48416	220.69682
ENST00000381761.6	0	2	0	1.84621	0
ENST00000381787.2	1.32363	0	7.91755	3.79064	0
ENST00000381861.7	66.22856	53.74872	35.25297	114.95137	46.82146
ENST00000381869.5	0	0	0	9.41367	9.19901
ENST00000382038.7	279.14498	116.08779	135.49954	248.92299	93.96091
ENST00000382065.8	99.13057	56.3893	29.75686	103.67018	32.38083
ENST00000382100.8	82.30593	31.91797	14.25285	61.93647	42.96674
ENST00000382224.5	109.29733	69.15206	101.66782	138.01731	119.59067
ENST00000382226.5	144.29323	51.15495	55.87804	154.72879	59.9589
ENST00000382275.6	17.51517	5	7.91523	18.51082	10
ENST00000382329.2	21.41758	1.24346	7.44053	31.24747	4.64408
ENST00000382361.8	1101.29594	240.25619	265.02018	597.3554	205.11217
ENST00000382374.9	682.84146	318.58583	380.06217	614.13512	385.18318
ENST00000382384.6	153.80253	43.60577	61.21518	83.20968	25.94276
ENST00000382395.8	104.01931	0	42.13264	54.07514	51
ENST00000382401.8	34.01688	3.23005	0	34.37652	0
ENST00000382580.6	1.16416	2.37928	1.21195	1.05328	0
ENST00000382581.5	1347.3893	867.6293	745.20638	1048.52426	876.50847
ENST00000382686.8	84.00088	31.8226	44.66664	73.21319	32.73821
ENST00000382850.8	585.19565	205.3065	206.79382	615.63908	150.25525
ENST00000382899.9	57.32604	12.08098	12.46761	20.43878	7.9155
ENST00000383229.8	21.34544	11.84403	16.31491	19.8257	22.53315
ENST00000383314.7	618.46631	360.3449	368.77054	651.18231	354.95008
ENST00000383710.9	287.41418	178.64923	121.19174	318.073	106.39022
ENST00000383718.7	108.95562	8.90648	19.03597	46.69404	5.80818
ENST00000383738.6	150.87094	86.79252	13.78807	183.28536	33.8613
ENST00000388768.6	56.78554	18.97187	7.02206	34.77726	16.05399
ENST00000388789.4	1.75	4.5	1	1.08517	9.33333
ENST00000388833.7	0	0	17.61457	4.26585	7.21419
ENST00000388955.8	19.47183	0	6.55514	19.39702	5.09872
ENST00000389231.9	95.40331	90.35698	101.84987	39.25862	96.48566
ENST00000389420.8	29	26.21216	41.44343	23	23.58037
ENST00000389428.7	80.65861	4.63067	5.23484	107.23368	1e-5
ENST00000389534.8	89.96507	4.20318	4.07643	147.09167	2.75963
ENST00000389744.8	317.06391	363.80006	347.55793	370.89135	233.35656
ENST00000389858.4	39.19681	76.9982	221.86079	7.70403	487.40551
ENST00000390005.9	2.39343	6.84995	2.37236	1e-5	0
ENST00000391338.3	38.37568	3.87856	7.26722	25.55842	6.82076
ENST00000391844.8	55.03312	15.74712	13.71773	41.14772	13.77651
ENST00000391959.5	26.58898	34.38244	50.31238	36.65258	76.87485
ENST00000392038.7	621.12371	204.33308	219.16734	426.67588	205.92873
ENST00000392090.6	51.54184	13.33348	13.95548	14.78449	15.57439
ENST00000392142.9	49.40515	25.29579	45.14425	72.7979	35.18485
ENST00000392192.6	7.97877	2.93382	3.55659	1.42277	5.38938
ENST00000392225.7	1155.03953	216.93385	214.53176	680.89035	448.54503
ENST00000392257.8	0.81007	0.97115	0.80185	2.11153	3.24283
ENST00000392322.7	0	13.44684	2.36789	26.16875	0
ENST00000392329.7	5.56	12.4592	19.09889	8.41248	12.06859
ENST00000392365.5	9.10159	0	0	4.27605	0
ENST00000392370.8	38.13333	14	41.44292	29.99997	20.11796
ENST00000392477.7	251.77094	64.04048	74.82239	182.03834	59.03944
ENST00000392496.3	33.73937	53.57105	9.92513	21.36019	18.48741
ENST00000392542.6	32.64462	6.642	13.99506	31.01144	8.23897
ENST00000392561.7	27.95864	16.36428	35.39896	11.04815	16.73364
ENST00000392644.9	31.01247	14.68669	32.76543	29.076	21.5379
ENST00000392811.6	284.47323	42.02291	108.51889	246.96407	83.49313
ENST00000392903.3	370.69895	8.89946	30.53697	153.2417	44.20714
ENST00000392944.5	0	21.64242	0	3.11452	0
ENST00000392973.8	5.46879	0	0	11.11893	1.20825
ENST00000392981.7	477.93526	218.16774	98.50861	373.49618	187.6106
ENST00000393004.6	115.47369	11.51864	5.68715	148.92107	22.21141
ENST00000393006.5	35.30715	33.5823	21.10487	40.10526	28.35349
ENST00000393020.5	0	41.45249	2.50927	1.44082	23.9126
ENST00000393040.7	12.0982	48.36094	94.19249	21.65111	97.73994
ENST00000393047.8	264.6203	61.05047	88.81064	166.33228	58.22908
ENST00000393051.5	3.62663	2.28775	4.45994	2.02565	0
ENST00000393084.6	12.02493	1.5	6.97783	9.19711	10.46944
ENST00000393158.7	29.85714	25.33333	13.63636	19.44444	13.33333
ENST00000393183.7	58.6759	39.69234	47.113	43.68557	41.89611
ENST00000393190.4	600.34025	268.6569	293.93918	564.93189	219.08455
ENST00000393353.7	8.57665	11.79925	8.87552	11.55677	9.21053
ENST00000393357.6	7.77294	8.17599	12.44181	1e-5	54.094970000000004
ENST00000393380.6	67.73658	12.22885	30.35927	106.84333	20.92743
ENST00000393408.7	309.37159	476.58052	744.09213	334.82285	548.14616
ENST00000393543.7	65.79136	12.36882	19.3154	58.66064	20.1581
ENST00000393564.7	56.03376	5.39757	20.66474	11.11204	17.79487
ENST00000393578.7	17.20744	3.30492	0.53726	1.3166	0
ENST00000393618.6	6.29709	15.78923	3.61397	8.95614	10.14747
ENST00000393667.8	664.28202	197.70188	109.53687	701.09858	189.27441
ENST00000393695.8	69.62712	43.55422	57.18271	49.36351	60.35391
ENST00000393733.6	5.06971	2.19904	4.66788	18.35706	1.16749
ENST00000393760.6	6.0082700000000004	0	0	16.86419	0
ENST00000393852.8	12.85051	11.79881	37.03246	10.06641	18.89862
ENST00000393879.3	52.22066	67.10094	44.80963	18.3421	103.39955
ENST00000393885.9	676.21314	211.47495	241.06386	594.97202	178.01954
ENST00000393925.7	3.72502	12.43776	7.29956	5.24249	18.63117
ENST00000393956.9	215.18432	263.21244	225.31689	215.91757	331.99427
ENST00000394030.8	188.4282	222.80978	268.19956	174.12952	150.72053
ENST00000394054.6	1e-5	0	24.29734	5.92638	21.68193
ENST00000394060.7	84.92917	31.68052	16.88911	22.91209	30.42461
ENST00000394063.5	15.20331	1e-5	5.49498	11.49121	3.48391
ENST00000394106.7	202.92043	60.32743	40.52821	276.84295	63.23523
ENST00000394126.5	68.1341	125.77626	198.05458	116.18683	137.27279
ENST00000394128.7	280.78428	126.75515	95.30146	260.16691	116.80656
ENST00000394144.9	217.13046	102.49874	149.13775	234.6427	96.6614
ENST00000394203.7	6.54018	150.32658	88.31556	16.21237	56.13726
ENST00000394215.7	312.76456	495.85869	551.42625	217.83373	401.66766
ENST00000394232.6	544.47191	87.77224	72.81737	844.26993	81.69063
ENST00000394243.5	81.1158	13.89658	3.46119	19.14319	6.77714
ENST00000394249.8	131.12352	224.86333	175.77968	42.80438	153.59951
ENST00000394265.5	3.20424	0	4.58511	5.45371	0
ENST00000394267.2	25.63392	21.35339	25.21808	39.99378	29.51333
ENST00000394269.7	4.30541	6.51368	7.25006	4.966	6.21065
ENST00000394366.6	419.29072	93.2808	143.64316	501.83345	150.39207
ENST00000394419.9	8.46474	39.73081	12.99401	72.96035	11.75767
ENST00000394439.5	29.00689	25.35674	33.7128	16.942990000000002	10.38648
ENST00000394455.6	3.91743	3.82976	10.11629	94.76211	0
ENST00000394481.5	456.38952	128.78405	60.99586	554.09017	101.37227
ENST00000394510.6	331.02297	215.2302	157.70248	230.4954	268.97709
ENST00000394518.7	355.48204	161.86479	224.56445	363.20382	141.49759
ENST00000394610.7	26.61297	23.46497	25.96202	23.59359	19.98615
ENST00000394684.8	11.6429	14	15.20937	12.20434	13.17064
ENST00000394884.7	90.37424	25.36354	25	80.68822	30.34502
ENST00000394886.7	272.61383	169.63646	215	245.94487	223.65498
ENST00000394926.7	91.0616	21.28513	43.97659	135.86981	31.88854
ENST00000394986.5	71.84117	116.44794	118.57934	22.36583	89.40629
ENST00000394991.8	325.04062	217.592	262.99591	192.14448	226.6225
ENST00000395002.6	99.34168	118.89533	210.54676	95.91596	163.75023
ENST00000395040.6	58.97012	0	3.69281	93.99606	1.52947
ENST00000395044.7	1314.39536	1096.72183	1617.67439	1011.39045	1282.06805
ENST00000395047.6	783.50514	110.46721	107.56962	939.17257	85.24414
ENST00000395068.9	1816.02336	834.46424	827.5786	2272.39217	678.68575
ENST00000395146.9	185.66226	181.91644	73.25962	207.00331	96.72483
ENST00000395321.6	563.25677	62.47055	79.08955	798.39328	49.67308
ENST00000395407.7	0	5.51824	6.58298	1.63415	4.5
ENST00000395476.6	7.24082	12.74887	13.45322	4.84987	4.17107
ENST00000395479.10	440.398	54.51693	87.64865	746.59458	72.42857
ENST00000395560.7	54.58909	161.2522	58.74417	99.80185	23.28728
ENST00000395564.9	18.37939	54.62105	11.69033	33.34309	7.80742
ENST00000395594.2	3.24467	1.89176	5.63934	6.86446	0
ENST00000395611.7	104.3986	22.26444	44.28544	114.09447	82.87557
ENST00000395655.8	29.24586	9.20536	12.66571	9.81318	11.58455
ENST00000395718.6	29.08715	15.66816	27.5	22.42894	40.72279
ENST00000395751.8	114.78051	12.27368	5.9446	27.54288	11.01323
ENST00000395756.5	3e-5	1e-5	1e-5	159.27375	1e-5
ENST00000395757.6	101.10076	38.34768	2.42424	92.12425	19.58583
ENST00000395758.3	11.58985	8.95014	0	11.9697	6.28458
ENST00000395787.4	356.13162	164.59369	183.08288	316.64288	172.91026
ENST00000395812.6	93.53829	38.7048	59.96414	112.16053	27.77037
ENST00000395813.5	25.48937	10.45642	2e-5	9.32174	0
ENST00000396001.6	2.59764	0	0	0	1.60681
ENST00000396026.7	7.5922	3.63932	0	9.62821	0
ENST00000396027.9	30.68493	20.24283	68.51189	94.51245	28.93216
ENST00000396045.7	21.5102	1.10318	1.81323	74.45046	0
ENST00000396068.6	28.57143	33.9447	36.33333	5.04253	41.94474
ENST00000396105.6	75.54747	54.83113	60.11056	63.4169	39.54423
ENST00000396175.5	46.59388	0	10.83789	66.31011	11.75625
ENST00000396290.2	801.22862	314	361.9663	537.46332	232.83831
ENST00000396319.7	1013.62764	192.79436	184.41453	1784.24763	143.80136
ENST00000396396.6	103.27347	52.33726	26.05886	39.81212	34.74385
ENST00000396504.6	23.38479	28.14281	17.96669	29.4477	16.75062
ENST00000396553.7	28.32479	54.55611	38.03327	75.06418	41.94253
ENST00000396554.7	2.24927	1.71343	7.68179	11.28072	4.7155
ENST00000396559.5	23.02987	3.91086	0	1e-5	3.91121
ENST00000396560.6	56.17042	15.28298	16.21741	32.11523	19.83605
ENST00000396603.6	75.92524	60.13378	57.59689	66.86431	41.22633
ENST00000396651.8	28089.79331	13881.91536	23164.93467	21493.53794	16993.9747
ENST00000396688.5	11.44454	4.3277	1.04315	10.13414	4.09628
ENST00000396698.5	51.74183	8.05101	11.82358	64.0184	33.01041
ENST00000396774.6	13.19532	5.91252	8.75273	9.98617	9.67564
ENST00000396819.8	132.80077	60.94306	106.779	80.37324	65.41479
ENST00000396840.6	49.49076	18.33034	17.048	43.34938	14.55819
ENST00000396879.8	24.46858	4	20.87379	41.64911	17.99327
ENST00000397036.4	17	3	5	11	2
ENST00000397062.8	639.3005	115.46665	112.89321	590.36242	96.27037
ENST00000397063.9	256.83747	57.32899	50.88591	439.60322	64.80931
ENST00000397100.6	509.71558	253.18545	248.01359	426.0692	275.24743
ENST00000397260.7	88.16204	122.22843	99.79891	22.93005	141.49915
ENST00000397267.6	102.46651	6.65755	2.98815	40.08093	4.6536
ENST00000397323.9	35.92317	93.091	68.69952	21.08987	63.61936
ENST00000397496.7	3e-5	69.62618	140.72518	2e-5	99.67728
ENST00000397497.8	0	0	8.46417	5.1408	1.06043
ENST00000397501.5	17.58742	8.1852	4.16595	22.9795	5.32505
ENST00000397505.2	19.28008	14.03297	2e-5	5.42629	19.00036
ENST00000397611.7	3.10525	15.88847	26.90977	2e-5	8.07256
ENST00000397631.7	53.60548	11.09876	9.6825	58.33416	5.3929
ENST00000397632.7	14.63159	20.52781	23.43001	0	5.19525
ENST00000397712.7	382.25389	198.01439	139.58969	184.83526	141.72152
ENST00000397714.6	35.35521	36.66245	73.36777	30.48369	56.15028
ENST00000397802.8	116.19136	83.73684	132.72236	127.86427	105.52664
ENST00000397887.7	199.07098	12.07525	246.09079	148.71085	135.23587
ENST00000397909.7	85.45678	54.65292	77.67269	98.03635	58.385
ENST00000397962.8	11.93375	5.71868	7.49176	10.06105	8.80902
ENST00000397985.7	33.5935	13.91094	12.48174	37.44341	4.9399
ENST00000398017.3	0	0	5.18794	1	0
ENST00000398022.7	358.66376	216.66046	232.85073	452.16071	140.68868
ENST00000398042.6	15.46381	11.60167	3.80224	0	0
ENST00000398097.7	6.33403	7.99875	5.10203	23.28079	16.55878
ENST00000398145.7	131.78106	50.67135	46.3671	137.52597	35.11082
ENST00000398212.7	67.98926	1e-5	0	2e-5	0
ENST00000398213.4	90.16839	41.8212	60.72686	79.50783	58.33796
ENST00000398398.6	27.76644	5.51956	45.44167	46.42692	32.30849
ENST00000398425.7	13.83542	1.96453	12.47241	0	10.76926
ENST00000398437.1	8.31613	0	1.81437	12.74893	6.36486
ENST00000398449.8	83.13874	28.0577	15.73368	75.35115	14.14094
ENST00000398484.6	12.54194	0	2.7312	2.86709	3.36905
ENST00000398492.8	584.40814	178.62497	151.47634	1006.41953	291.92249
ENST00000398494.8	190.80289	49.72024	14.06276	267.71492	21.04764
ENST00000398540.8	280.5294	158.46078	197.37061	519.76477	160.39283
ENST00000398580.3	13.20287	0	0	4.74698	0
ENST00000398612.3	18.06279	1.37246	1.29711	3.80394	1.56797
ENST00000398675.8	260.72222	157.21765	188.72195	180.09132	177.8913
ENST00000398808.3	13.9272	0	0	1.31755	2
ENST00000399026.1	0	2.14105	2.14024	4.23138	1.05975
ENST00000399066.7	9.85723	0	5.5573	12.25181	2.7878
ENST00000399100.6	170.63129	36.20329	62.82994	142.26545	33.79335
ENST00000399107.6	12.34957	0	1.45971	7.50807	1.28188
ENST00000399120.5	0	4.62796	0	7.04896	0
ENST00000399126.1	0	89.88972	80.53874	9.42039	3.67065
ENST00000399127.5	7.92189	8.8142	9.07871	5.36914	9.27735
ENST00000399132.6	0	8.47275	36.28967	0	253.68686
ENST00000399133.2	187.93345	35.7141	56.50355	122.57206	46.08726
ENST00000399138.5	758.64021	281.79952	276.79605	667.78842	240.7543
ENST00000399200.7	34.93537	14.52294	16.90995	39.26583	17.13199
ENST00000399334.7	0	1.6012	5.11065	0	2.99658
ENST00000399338.8	8.07075	3.12617	5.63662	13.97543	5.45365
ENST00000399349.5	169.80431	3e-5	70.43983	20.38863	17.28597
ENST00000399352.5	81.45129	222.05498	117.38926	80.69954	28.15229
ENST00000399353.5	23.90533	0	4e-5	15.08577	9.3893
ENST00000399367.7	124.15678	8.00747	5.93261	231.10383	6.49145
ENST00000399398.3	37	6.5	4.5	1	5
ENST00000399429.8	54.75289	6.28719	6	39.22944	8.49206
ENST00000399441.4	7.95083	0	25.9841	7.18063	5.32143
ENST00000399443.7	702.09187	201.89855	221.63804	932.35261	286.53131
ENST00000399506.9	661.99572	124.5318	112.3951	681.12604	201.5736
ENST00000399510.8	683.29933	219.94763	144.37974	796.94377	101.62946
ENST00000399583.4	41.34663	27.13947	25.40631	73.07449	46.86885
ENST00000399703.6	0	6.64816	4.14731	0	4.33333
ENST00000399807.7	1.27765	0	3.85345	0	4.05015
ENST00000399820.8	157.11716	89.92253	107.54997	166.23597	105.15273
ENST00000399868.2	2.20804	8.26594	6.43722	2.64428	4.98376
ENST00000399878.8	488.29554	92.07047	67.61432	256.76485	60.86331
ENST00000399932.8	57.0094	98.38692	148.92847	49.2798	136.02002
ENST00000400075.4	182.88421	100.55172	134.88608	199.9907	123.05172
ENST00000400143.7	48.84194	46.40421	48.5216	46.92301	44.06179
ENST00000400199.5	288.65903	335.12922	92.85235	267.53817	64.40141
ENST00000400202.5	38.90147	15.38408	433.69574	46.72213	562.893
ENST00000400294.6	0	0	0	6.54843	2.3807
ENST00000400324.9	107.75998	71.75104	94.88737	14.40968	105.17923
ENST00000400345.8	298.64892	137.6851	113.27676	344.92603	100.61164
ENST00000400548.6	2.38992	0	0	25.16384	3.25193
ENST00000400585.7	6.5094	1e-5	48.3335	0	1e-5
ENST00000400606.6	0	1	0	1e-5	0
ENST00000400794.7	42.9648	0	41.81164	62.18504	37.30482
ENST00000400892.3	4.37942	2.6473	0	3.05772	5.1304
ENST00000400904.7	602.57492	101.11076	82.12025	296.35657	55.72519
ENST00000400925.2	18.51776	0	0	8.11078	0
ENST00000400952.7	18.3909	34.5387	35.39062	90.58783	35.92927
ENST00000401500.7	13.24426	3.22302	0	8.92853	6.69651
ENST00000401525.7	164.23183	26.68908	38.25811	111.1063	43.5544
ENST00000401554.5	0	0	0	14	0
ENST00000401790.6	2.68713	5.83006	14.36101	14.57444	7.12067
ENST00000401869.5	63.45052	252.55345	181.5883	119.50664	200.97799
ENST00000401884.5	0	0.99526	0	0	0
ENST00000402042.7	15.97817	1.89258	8.40145	9.03341	0
ENST00000402050.7	297.92178	65.55776	66.87348	251.56478	67.79495
ENST00000402105.7	16.16287	46.77811	0	0	0
ENST00000402238.5	4	0	0	2.57542	1.04617
ENST00000402285.7	384.61859	1.03329	3.08261	647.52755	3.56913
ENST00000402291.6	234.96549	78.35279	67.75739	197.51828	63.53695
ENST00000402522.1	3.15526	3	4.48623	4.05577	1
ENST00000402574.5	45.99826	29.8413	7.91819	28.8663	6.74352
ENST00000402613.4	81.11418	10.71558	2.54232	45.40423	6.63977
ENST00000402615.6	12.73336	27.58736	8.91804	2.51569	293.10983
ENST00000402785.2	0	0	2.2777	4.46682	0
ENST00000402914.5	0	0	0	19.95181	0
ENST00000402932.2	0	1.98663	0	82.85699	0
ENST00000403018.3	13.74503	8.60534	6.73342	17.15544	4.3682
ENST00000403346.7	204.13281	27.4337	49.06061	95.25928	20.46387
ENST00000403527.6	44.82976	1e-5	0	26.78701	0
ENST00000403550.5	23.31579	4.38448	6.41867	16.18893	10.4621
ENST00000403558.1	13.59331	1e-5	0	4.01027	19.72844
ENST00000403579.1	18.35335	54.94275	55.48669	47.60982	62.82238
ENST00000403627.7	138.23044	166.76057	135.466	80.43243	144.4093
ENST00000403681.7	17.37985	159.31134	101.49667	35.15714	131.1151
ENST00000403716.5	394.30281	124.8788	121.14466	428.82761	83.15105
ENST00000403724.5	230.31578	5.50633	2e-5	39.60193	2e-5
ENST00000404032.7	10.01188	0	0	1.98976	6.90898
ENST00000404276.6	32.40144	33.89995	54.49715	5.1279	51.76895
ENST00000404390.7	0	8.56443	4.53486	0	2.37991
ENST00000404643.5	228.28453	42.85674	20.85411	171.55074	13.09636
ENST00000404704.7	31.28759	4.79858	8.34809	7.71536	6.17508
ENST00000404735.1	458.14729	218.16268	212.32127	351.80357	186.3481
ENST00000404755.7	2.40558	0	0	0	0
ENST00000404792.5	2.57028	5.92018	8.18768	5.83188	6.27676
ENST00000404820.7	4.133	0	0	5.33333	0
ENST00000404895.7	10.53095	3.4	0	9.66652	3.08118
ENST00000405005.8	10.44604	19.16913	1e-5	12.26007	0.36691
ENST00000405068.3	110.17525	60.41154	37.60738	29.78945	29.01967
ENST00000405148.6	0	0	0.80185	0	0
ENST00000405159.8	69.76956	26.23943	32.534	63.56757	24.5907
ENST00000405192.6	1e-5	0	0	9.93407	15.36106
ENST00000405218.6	45.56641	20.6037	16.81891	26.80353	5.2897
ENST00000405358.8	22.59485	1.03885	15.60658	15.53017	0
ENST00000405547.7	1e-5	1.50237	5	0	39.45246
ENST00000405598.5	0	1.37113	0	0	0
ENST00000405636.6	193.53488	27.9151	40.08281	120.35874	27.42393
ENST00000405666.5	11.94014	0	14.00459	0	0
ENST00000405755.6	50.77311	18.81432	21.90034	27.55115	26.61372
ENST00000405772.5	3e-5	33.68568	0	2e-5	0
ENST00000405785.5	59.20206	16.31144	22.97724	71.84933	23.61554
ENST00000405837.5	22.39422	14.19011	14.01696	13.05426	18.40188
ENST00000405990.3	43.54944	7	5	22	7.65243
ENST00000406134.5	52.35621	8.58167	4.05936	0	5.37299
ENST00000406297.7	53.52305	10.86621	33.84083	40.93489	2.06917
ENST00000406310.6	6.48722	27	35.49771	2.66048	37
ENST00000406360.2	198.64604	131.64674	196.33744	267.18587	188.99268
ENST00000406595.5	9.42605	2.1094	0.83043	0	0
ENST00000406664.5	5.01678	0	1.65293	5.05248	0
ENST00000406691.7	292.97892	40.23538	47.14621	369.06806	22.1368
