"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016049","cell growth","238/6778","455/15460",0.523076923076923,1.19309076877681,3.69386313732495,0.000141086941379051,0.00332083302665965,0.00208304194165795,"CDK11B/CDK11A/PRKCZ/CLSTN1/MAD2L2/CDC42/RPS6KA1/MACF1/MFSD2A/PTCH2/ST7L/ADAM15/TRIM46/ADCY10/PAPPA2/CDC73/AGT/DISC1/ADAM17/RTN4/BCL11A/BMP10/EMX1/EPB41L5/CXCR4/RAPH1/NRP2/MAP2/FN1/IGFBP5/DNAJB2/SH3BP4/ING5/CPNE9/VGLL4/TGFBR2/CLASP2/GOLGA4/CTNNB1/IP6K2/ARIH2/SEMA3F/HYAL1/TWF2/WNT5A/FOXP1/ALCAM/GSK3B/SEMA5B/PLXNA1/TMEM108/RYK/AGTR1/ZNF639/EIF4G1/MAP3K13/SLIT2/SPP1/PDLIM5/CAMK2D/BLTP1/JADE1/EDNRA/SORBS2/SEMA5A/RICTOR/DAB2/EFNA5/FSTL4/CDKL3/JADE2/CYFIP2/CDHR2/RACK1/KIAA0319/DDR1/SLC44A4/CDKN1A/VEGFA/CD2AP/RIMS1/EPHA7/WASF1/ROS1/SGK1/EPM2A/PRKN/CEP43/IGFBP3/AUTS2/LIMK1/SEMA3A/SMURF1/MUC12/NRCAM/IFRD1/CCAR2/ADRA1A/PTK2B/EXTL3/NRG1/SOX17/SDCBP/SGK3/RIMS2/EBAG9/COL14A1/SMARCA2/SH3GL2/NPR2/SEMA4D/TGFBR1/MAPKAP1/EXOSC2/OLFM1/SLC39A12/ITGB1/SUPV3L1/NRG3/LGI1/SLIT1/ZFYVE27/EIF4G2/USP47/TEAD1/BDNF/WT1/F2/PTPRJ/SIPA1/YAP1/CRYAB/ING4/CLSTN3/CDKN1B/RERG/CAPRIN2/PRICKLE1/KMT2D/DIP2B/ACVRL1/RARG/SYT1/CHPT1/TCHP/RASAL1/KDM2B/SPART/RB1/MMP14/CPNE6/AKAP6/NIN/ESR2/YY1/AKT1/EIF2AK4/INO80/SPG11/SEMA6D/ADAM10/SMAD3/MAP2K5/PML/ISLR2/SIN3A/IQGAP1/ST8SIA2/MLST8/NUBP1/TAOK2/NRN1L/IST1/BCAR1/OSGIN1/PAFAH1B1/TP53/NDEL1/MAP2K4/ULK2/CRLF3/ERBB2/KRT17/BRCA1/MAPT/KAT7/SPAG9/RNF157/SPHK1/RPTOR/IMPACT/SMAD7/SMAD4/DCC/NEDD4L/BCL2/CTDP1/STK11/PTPRS/DNM2/SMARCA4/UNC13A/URI1/LTBP4/EGLN2/GSK3A/MEGF8/CEACAM1/APOE/CACNG7/CSNK2A1/SLC23A2/ITCH/SGK2/TP53TG5/AURKA/APP/TIAM1/PRR5/PPARA/RBBP7/CDKL5/RPS6KA3/USP9X/DDX3X/JADE3/HDAC6/ACSL4/AGTR2/SLC9A6/FHL1/FGF13/L1CAM/ARHGAP4/MECP2/GDI1/PLXNA3/G6PD",238
"GO:0050684","regulation of mRNA processing","77/6778","128/15460",0.6015625,1.37210921363234,3.73514609369655,0.000141543702775657,0.00332083302665965,0.00208304194165795,"CDK11B/CDK11A/EXOSC10/SRRM1/THRAP3/RBM15/CDC73/HNRNPU/NCL/RBM5/PCBP4/DHX36/NCBP2/RBM47/REST/YTHDC1/LARP7/PTCD2/ARB2A/RBM24/SRPK1/KHDRBS2/WTAP/QKI/TRA2A/HNRNPA2B1/SRPK2/RBPMS/KHDRBS3/HNRNPK/CELF2/NUP98/SF1/RBM4/CLNS1A/HSPA8/MAGOHB/HDAC7/HNRNPA1/SLC39A5/SRRM4/SRSF9/SFSWAP/SAP18/UPF3A/RBM23/ACIN1/NOVA1/SNW1/CPEB1/RNPS1/RBFOX1/METTL16/C1QBP/SUPT6H/NSRP1/STH/DDX5/JMJD6/RBFOX3/CELF4/PTBP1/CIRBP/DAZAP1/SAFB2/SAFB/UPF1/HNRNPL/NOVA2/RBM39/SON/DYRK1A/RBFOX2/DDX17/RBM10/RBMX/FMR1",77
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","150/6778","274/15460",0.547445255474453,1.24867271313589,3.66955419808638,0.000164129904679519,0.00377808459828326,0.0023698597954719,"ERMAP/EIF2B3/FYB2/PDE4B/VAV3/VTCN1/CD160/FCRL3/FCER1G/FCGR2A/FCGR3A/FCGR2B/CD247/RC3H1/DENND1B/PTPRC/LAX1/RAB7B/CR2/CR1/GCSAML/FOSL2/SOS1/PRKCE/CACNB4/CD28/RFTN1/MYD88/APPL1/FOXP1/NFKBIZ/CBLB/HHLA2/CD200R1/PLSCR1/PIK3CA/EIF2B5/TNIP2/TEC/KIT/STAP1/MAPK10/NFKB1/TLR2/PDE4D/PIK3R1/MEF2C/FER/ITK/MAPK9/DUSP22/MOG/HLA-A/BAG6/BTNL2/HLA-DRB1/HLA-DPB1/CD2AP/MAP3K7/FYN/THEMIS/TNFAIP3/TAX1BP1/LIMK1/SH2B2/BRAF/MFHAS1/BLK/IKBKB/RIPK2/PTK2/SYK/NR4A3/DAB2IP/RC3H2/VAV2/MAPK8/PLEKHA1/HRAS/CD81/NR1H3/PTPRJ/LPXN/PAK1/TIRAP/CLEC6A/CLEC12B/CLEC7A/KLRD1/CACNB3/TESPA1/TBK1/PAWR/APPL2/OAS1/SPPL3/ELF1/ACOD1/RNF31/NFKBIA/PRKCH/PSEN1/EIF2B2/TRAF3/CD276/CSK/CREBBP/CD19/ITGAM/CYLD/CMTM3/ZNRF1/BCAR1/CYBA/PLD2/GPS2/MAP2K4/GRB2/YES1/PTPN2/MALT1/BCL2/CD226/STK11/C3/MAP2K7/PRAM1/FCHO1/CEACAM1/PSG9/NECTIN2/PRKD2/C5AR1/IRF3/CD33/LILRA2/LILRB1/LILRB4/RBCK1/SRC/ADA/NFATC2/LIME1/ICOSLG/MAPK1/PLA2G6/EP300/BMX/PAK3/IKBKG",150
"GO:0043254","regulation of protein-containing complex assembly","214/6778","406/15460",0.527093596059113,1.20225243361964,3.64890374362444,0.000169634469436368,0.00383248245763645,0.00240398166238283,"CPTP/PRKCZ/CTNNBIP1/CAPZB/CDC42/STMN1/DNAJC6/LMO4/GBP5/CAPZA1/RHOC/PDE4DIP/SPTA1/IFI16/NME7/SELP/NEK7/CAMSAP2/AIDA/TRAPPC12/MAPRE3/EIF2AK2/CDC42EP3/PRKCE/BCL11A/ADD2/DCTN1/NCK2/BCL2L11/CLASP1/BIN1/SUMO1/MAP2/HJURP/FARP2/RAF1/FBXL2/CLASP2/VILL/MYD88/RHOA/TWF2/GSK3B/NCK1/ATR/P2RY12/EIF4G1/VPS8/TFRC/DLG1/GAK/RNF4/ADD1/SLIT2/SLAIN2/CRACD/SNCA/ZNF827/FNIP2/ICE1/RICTOR/OCLN/RASA1/SLF1/FER/SEPTIN8/PPP2CA/SAR1B/CSNK1A1/IRGM/CYFIP2/UBLCP1/MAPK9/RACK1/CARMIL1/ATAT1/DAAM2/TTBK1/VEGFA/SENP6/ARHGAP18/STXBP5/LATS1/RAC1/VPS41/STX1A/CD36/AKAP9/PTK2B/NRG1/SPIDR/CYRIB/MAPK15/KANK1/HAUS6/VCP/UNC13B/SYK/ABCA1/CDK5RAP2/DAB2IP/HSPA5/STXBP1/SPTAN1/CAMSAP1/TRAF2/SLC39A12/MPP7/SVIL/MAPK8/SAR1A/VDAC2/SLF2/ADD3/AMBRA1/CKAP5/PPP2R5B/ARL2/SPTBN2/SSH3/NUMA1/FCHSD2/PAK1/BIRC2/MMP3/ATM/RDX/CRYAB/VPS11/SORL1/HSPA8/ESAM/TIRAP/JAM3/CLEC7A/CDKN1B/EPS8/IAPP/KIF21A/AVIL/RAP1B/NAV3/SSH1/ARPC3/HRK/VPS33A/HIP1R/LCP1/RB1/SLAIN1/ARHGEF7/PRKD1/FERMT2/EVL/WARS1/FMN1/BMF/TMOD3/BBS4/MLST8/ABCA3/MEFV/NLRC3/LCMT1/PRRT2/CORO1A/STX1B/CARMIL2/COTL1/DHX33/TP53/FLII/GIT1/THRA/GFAP/MAPT/GRB2/JMJD6/BAIAP2/TBCD/ARHGAP28/HAUS1/ABHD17A/NCLN/PIK3R2/CLIP3/SPTBN4/APOE/MARK4/VASP/EML2/NOP53/CARD8/RPL13A/MYADM/BRSK1/FERMT1/SRC/PREX1/OSBPL2/DYRK1A/TRIOBP/BAIAP2L2/EP300/DDX3X/HDAC6/SYP/GNL3L/MSN/OGT/TMSB15B/PAK3/HCFC1/MECP2",214
"GO:0031023","microtubule organizing center organization","89/6778","152/15460",0.585526315789474,1.33553213958472,3.67306220603534,0.000175217380076658,0.00388664006715496,0.00243795282900919,"CDK11B/CDK11A/CEP85/STIL/USP33/SSX2IP/SLC16A1/PDE4DIP/KIAA1614/SDCCAG8/ROCK2/XPO1/CEP68/ALMS1/DCTN1/GCC2/CLASP1/KAT2B/SGO1/CLASP2/CTNNB1/KIF15/CHMP2B/CEP63/PKD2/PLK4/CEP44/CEP72/CEP120/KIF3A/NPM1/FBXW11/XRCC2/ARHGEF10/MCPH1/PCM1/TMEM67/CNTLN/HAUS6/CDK5RAP2/GOLGA2/ODF2/CDK1/SIRT1/KIF11/CKAP5/ARL2/C2CD3/UVRAG/CHORDC1/DEUP1/CEP295/CHEK1/TUBA1A/MDM1/PPP1R12A/BRCA2/DZIP1/NIN/XRCC3/CEP152/PCLAF/BBS4/NUBP1/PARD6A/CHMP1A/PAFAH1B1/CHD3/NDEL1/BRCA1/TRIM37/CEP295NL/CEP131/CCDC57/NDC80/CEP76/CEP192/HAUS1/VPS4B/RTTN/DNM2/WDR62/MARK4/CCDC61/NUP62/ATF5/BRSK1/PARD6B/AURKA",89
"GO:0045017","glycerolipid biosynthetic process","128/6778","230/15460",0.556521739130435,1.26937534478556,3.63666586228507,0.000190117148547249,0.00412120040677114,0.00258508429311701,"PIGV/MFSD2A/SLC44A5/CEPT1/PIGC/LPGAT1/CAPN2/SH3YL1/LPIN1/EFR3B/LCLAT1/INPP1/PGAP1/HYCC2/PIKFYVE/ACSL3/DGKD/MTMR14/TAMM41/ABHD5/SACM1L/IP6K2/IP6K1/PIK3R4/PIK3CB/PLSCR1/PLD1/PIK3CA/LIPH/PCYT1A/PIGG/DGKQ/PIGY/INPP4B/FBXW7/ACSL1/LPCAT1/PIK3R1/SLC30A5/SLC44A4/AGPAT1/FIG4/SYNJ2/PDGFA/DGKB/PIK3CG/DGKI/AGPAT5/MTMR7/GPAT4/BPNT2/IMPA1/DGAT1/PIGO/PIP5K1B/SLC44A1/PIP4K2A/SIRT1/PTEN/PLCE1/INPP5F/PTDSS2/PNPLA2/PGAP2/PIK3C2A/NR1H3/PTPMT1/CHKA/INPPL1/DGAT2/UVRAG/MTMR2/ATM/APOA1/LPCAT3/PIK3C2G/ETNK1/DGKA/AVIL/CHPT1/PITPNM2/SCARB1/TPTE2/DGKH/ABHD4/PCK2/TTC7B/PIGB/PIGQ/SMG1/CLN3/CDIPT/PLA2G15/VAC14/PLD2/PIGL/PEMT/SREBF1/PIP4K2B/PGAP3/PGS1/LPIN2/ABHD3/PIK3C3/PIGN/PIP5K1C/PLIN5/C3/LDLR/SLC27A1/ITPKC/PLA2G4C/CRLS1/PIGU/LIPI/SYNJ1/SIK1/AGPAT3/PI4KA/MTMR3/PISD/PLA2G6/PIGA/BMX/GK/OCRL/MTM1/MTMR1",128
"GO:0099111","microtubule-based transport","125/6778","224/15460",0.558035714285714,1.27282858407453,3.63420972650335,0.00019254788785734,0.00412120040677114,0.00258508429311701,"PRKCZ/TMEM201/KIF1B/KIF17/CDC42/AGBL4/SSX2IP/VANGL1/SPAG17/TRIM46/CFAP45/ADCY10/ARL8A/HNRNPU/WDR35/SPAST/LRPPRC/WDPCP/RAB1A/CFAP221/KIF5C/TTC21B/DYNC1I2/TRAK2/MAP2/SPAG16/DAW1/KIF1A/ARL8B/NEK10/TTC21A/TRAK1/IFT122/NPHP3/TMEM108/IFT80/CCDC39/OPA1/DYNLT2B/HTT/WDR19/BBS12/INTU/DNAH5/SPEF2/AP3B1/AP3S1/KIF3A/PURA/FBXW11/DTNBP1/KIF13A/DST/ATG5/SUN1/DNAH11/HSPB1/DYNC2I1/PCM1/STAU2/SYBU/DNAAF11/RFX3/IFT74/DNAI1/KIF27/ARHGAP21/KIFBP/CFAP43/DLG2/DYNC2H1/IFT46/HSPA8/KIF21A/TUBA1A/CCDC38/CFAP54/IFT81/BICDL1/ACTR10/SYNE2/IFT43/CCDC88C/DYNC1H1/RASGRP1/SPG11/BLOC1S6/DNAAF4/AP3B2/AP3S2/RHOT2/IFT140/CLUAP1/CLN3/TERF2/HSBP1/SPG7/GAS8/PAFAH1B1/NDEL1/DNAH9/IFT20/FLOT2/RHOT1/MAPT/NHERF1/CCDC40/CEP131/CABYR/AQP4/STK11/AP3D1/MAP1S/BORCS8/CLIP3/KLC3/APP/LCA5L/IFT27/SUN2/RABL2B/OFD1/HDAC6/ARMCX3/MECP2",125
"GO:1902105","regulation of leukocyte differentiation","152/6778","279/15460",0.544802867383513,1.24264566682637,3.61373283381107,0.000202328935886747,0.00425588451347985,0.00266956690362368,"PRKCZ/PRDM16/CTNNBIP1/RUNX3/ARID1A/IL23R/CD101/NOTCH2/PGLYRP3/ZBTB7B/FCRL3/FCGR2B/RC3H1/PTPRC/CR1/CD46/HLX/DUSP10/SOS1/TMEM178A/SOCS5/CYP26B1/LOXL3/GLI2/CASP8/CD28/CREB1/ERFE/TGFBR2/CTNNB1/SMARCC1/RHOA/PBRM1/MITF/FOXP1/NFKBIZ/CD80/GATA2/CLDN18/ADIPOQ/OPA1/PPP3CA/LEF1/FBXW7/TMEM131L/SH3RF1/TLR3/DROSHA/IL7R/PIK3R1/CARTPT/AP3B1/CAMK4/TCF7/SPINK5/PPARGC1B/IL12B/RIPK1/NEDD9/CD83/HLA-B/AGER/HLA-DRB1/BRD2/IL17A/PRDM1/VNN1/ARID1B/QKI/PHF10/ACTB/GLI3/CDK6/LRRC17/BRAF/SLC4A2/SMARCD3/PRKDC/IL7/RIPK2/TRIB1/SMARCA2/SYK/RC3H2/EEIG1/ZEB1/ZMIZ1/IRF7/RAG1/MDK/AMBRA1/GPR137/SART1/IL18/ZBTB16/CRTAM/CD27/CD4/IAPP/SMARCD1/TESPA1/SMARCC2/KITLG/DTX1/RB1/PCID2/CUL4A/MMP14/ACIN1/PPP2R3C/SOS2/ZBTB1/RASGRP1/FBN1/BRD7/CYLD/ZFPM1/FANCA/PIK3R6/NF1/ERBB2/IKZF3/SMARCE1/STAT5B/STAT5A/SMARCD2/PRKCA/RPTOR/PTPN2/SMAD7/MALT1/AP3D1/SMARCA4/BRD4/PGLYRP2/ZNF675/IFNL1/CEACAM1/PSG9/CLPTM1/IL4I1/LILRB3/LILRB1/LILRB4/DDRGK1/RASSF2/ADA/ZBTB46/RUNX1/FBXO7/LGALS1/EP300",152
"GO:0048024","regulation of mRNA splicing, via spliceosome","65/6778","106/15460",0.613207547169811,1.39867050446227,3.6390486383824,0.000210215655618497,0.00434683220092484,0.00272661519419531,"EXOSC10/SRRM1/THRAP3/RBM15/HNRNPU/NCL/RBM5/PCBP4/RBM47/REST/YTHDC1/LARP7/ARB2A/RBM24/SRPK1/KHDRBS2/WTAP/QKI/TRA2A/HNRNPA2B1/SRPK2/RBPMS/KHDRBS3/HNRNPK/CELF2/NUP98/SF1/RBM4/CLNS1A/HSPA8/HNRNPA1/SLC39A5/SRRM4/SRSF9/SFSWAP/SAP18/UPF3A/RBM23/ACIN1/NOVA1/SNW1/RNPS1/RBFOX1/METTL16/C1QBP/NSRP1/STH/DDX5/JMJD6/RBFOX3/CELF4/PTBP1/CIRBP/DAZAP1/UPF1/HNRNPL/NOVA2/RBM39/SON/DYRK1A/RBFOX2/DDX17/RBM10/RBMX/FMR1",65
"GO:0007098","centrosome cycle","82/6778","139/15460",0.589928057553957,1.34557211121041,3.61604744581802,0.000220193987941881,0.00447727775481825,0.00280843910936399,"CDK11B/CDK11A/CEP85/STIL/USP33/SSX2IP/SLC16A1/PDE4DIP/KIAA1614/SDCCAG8/ROCK2/XPO1/CEP68/ALMS1/DCTN1/KAT2B/SGO1/CTNNB1/KIF15/CHMP2B/CEP63/PKD2/PLK4/CEP44/CEP72/CEP120/KIF3A/NPM1/XRCC2/ARHGEF10/MCPH1/PCM1/TMEM67/CNTLN/HAUS6/CDK5RAP2/GOLGA2/ODF2/CDK1/SIRT1/KIF11/CKAP5/ARL2/C2CD3/UVRAG/CHORDC1/DEUP1/CEP295/CHEK1/TUBA1A/MDM1/PPP1R12A/BRCA2/NIN/XRCC3/CEP152/PCLAF/BBS4/NUBP1/PARD6A/CHMP1A/CHD3/NDEL1/BRCA1/TRIM37/CEP295NL/CEP131/CCDC57/NDC80/CEP76/CEP192/HAUS1/VPS4B/RTTN/DNM2/WDR62/MARK4/NUP62/ATF5/BRSK1/PARD6B/AURKA",82
"GO:0043393","regulation of protein binding","67/6778","110/15460",0.609090909090909,1.3892808283484,3.62023496427625,0.000224403202193021,0.00448806404386042,0.00281520496970365,"CTNNBIP1/KDM1A/LDLRAP1/EPB41/USP33/ADAM15/CFHR2/CFHR5/NVL/ITGB1BP1/ADD2/MITD1/MAP2/DNAJB2/HDAC4/GSK3B/ADIPOQ/ADD1/RAPGEF2/DAB2/PPP2CA/RACK1/CDKN1A/TTBK1/PRKN/ACTB/BLK/PPP2CB/RIPK2/GOLGA2/MAPK8/IFIT2/IDE/TCF7L2/TRIM21/BDNF/MARK2/CARD18/LRRK2/TMBIM6/LRP1/ATP2A2/SPPL3/HIP1R/RAN/ZNF268/STYX/MARK3/AKT1/TTBK2/B2M/ANXA2/PSME3IP1/PRMT7/ZFPM1/GAS8/HDAC5/ROCK1/TLE5/SYMPK/TRIB3/FKBP1A/AURKA/TIAM1/USP9X/GNL3L/TAF1",67
"GO:0030098","lymphocyte differentiation","193/6778","364/15460",0.53021978021978,1.20938297465297,3.57184581687057,0.000229498232228774,0.00451593295675975,0.00283268616010728,"PRKCZ/RPL22/RUNX3/ARID1A/JAK1/IL23R/NOTCH2/GPR89B/RORC/PGLYRP3/ZBTB7B/NTRK1/FCRL3/CD1D/SLAMF6/SLAMF1/FCER1G/FCGR2B/PBX1/RC3H1/MR1/PTPRC/CR2/CR1/CD46/HLX/DUSP10/ADAM17/FOSL2/SOS1/SOCS5/CYP26B1/LOXL3/MERTK/GLI2/SP3/ATF2/STAT4/CD28/NHEJ1/DOCK10/HDAC4/TOP2B/TGFBR2/CTNNB1/CCR9/SMARCC1/RHOA/PBRM1/FOXP1/NFKBIZ/CD80/OPA1/RBPJ/KIT/LEF1/TMEM131L/SH3RF1/DROSHA/IL7R/IL6ST/PIK3R1/AP3B1/CAMK4/TCF7/SPINK5/ITK/IL12B/DOCK2/CD83/HLA-DRB1/BRD2/SLC39A7/RUNX2/PRDM1/ATG5/THEMIS/VNN1/MYB/ARID1B/CCR6/PHF10/LFNG/ACTB/PHF14/HDAC9/GLI3/CDK6/BRAF/EZH2/SLC4A2/SMARCD3/PTK2B/PRKDC/IL7/TPD52/RIPK2/ST3GAL1/SMARCA2/PAX5/CTSL/SYK/TNFSF8/RC3H2/TSC1/DCLRE1C/ZEB1/ITGB1/ZMIZ1/ENTPD7/RAG1/MDK/AMBRA1/PTPRJ/MEN1/SART1/ATM/POU2AF1/IL18/ZBTB16/KMT2A/CRTAM/ITFG2/CRACR2A/CD27/CD4/LMBR1L/SMARCD1/TESPA1/SMARCC2/STAT6/DTX1/GPR18/LIG4/TNFSF13B/PCID2/MMP14/PPP2R3C/SOS2/ZBTB1/BCL11B/YY1/RASGRP1/B2M/RORA/CD19/SPN/BRD7/CYLD/NFATC3/ZFPM1/FANCA/GPS2/TP53/PIK3R6/ERBB2/IKZF3/SMARCE1/STAT5B/STAT5A/STAT3/HDAC5/KAT7/SMARCD2/JMJD6/PTPN2/SMAD7/MALT1/BCL2/STK11/TCF3/AP3D1/SMARCA4/LYL1/BRD4/PGLYRP2/PIK3R2/IFNL1/PSG9/CLPTM1/RELB/KDELR1/IL4I1/LILRB4/DDRGK1/ADA/PREX1/RUNX1/AIRE/FBXO7/LGALS1/EP300/ATP7A",193
"GO:0043087","regulation of GTPase activity","105/6778","185/15460",0.567567567567568,1.29456987232142,3.56135421711768,0.000259373791065457,0.00502279404920408,0.00315062232422033,"AGRN/RCC2/ASAP3/STMN1/DOCK7/EVI5/BCAR3/VAV3/NTRK1/DENND1B/SRGAP2/RAB3GAP2/RGS7/ASAP2/ITGB1BP1/MAP4K4/LIMS1/RAB3GAP1/PKP4/ITGA6/CHN1/ZC3H15/ALS2/EPHA4/DOCK10/NGEF/SH3BP4/PLXNB1/WNT5A/GSK3B/ECT2/DVL3/ARAP2/RAP1GDS1/RAPGEF2/EFNA5/RAPGEF6/ARAP3/LARS1/RACK1/RIPOR2/FGD2/TIAM2/ADAP1/CHN2/RASA4/EZH2/ARHGEF10/ASAP1/PTK2/SCRIB/DOCK8/NTRK2/SEMA4D/FGD3/TBC1D2/DAB2IP/RABGAP1/TSC1/VAV2/GPSM1/RSU1/ITGB1/HRAS/RHOG/ARL2/ARHGAP42/RDX/FGD4/LRRK2/TBC1D30/TBC1D15/FGD6/LRCH1/DOCK9/ARHGEF7/RALGAPA1/FERMT2/SIPA1L1/RGS6/RASGRP1/MYO9A/RASGRF1/TSC2/ARHGAP17/RIPOR1/ABR/SGSM2/NDEL1/ARHGAP44/NF1/RALBP1/APC2/EVI5L/SYDE1/GMIP/TBC1D20/RALGAPA2/TGM2/STMN3/TIAM1/BCR/SH3BP1/PLXNB2/CDKL5",105
"GO:0051052","regulation of DNA metabolic process","252/6778","489/15460",0.515337423312883,1.17543767548203,3.48324064068047,0.000308692508190709,0.00588445093738539,0.00369110943181983,"DFFB/EXOSC10/MAD2L2/CDC42/KDM1A/ARID1A/EYA3/TAF12/LMNA/SMG5/NEK7/PTPRC/NUCKS1/NVL/PARP1/TAF5L/FMN2/HNRNPU/LPIN1/SUPT7L/MSH6/PPP4R3B/CCT4/APLF/CCT7/NPAS2/GLI2/ZRANB3/MCM6/EPC2/CD28/XRCC5/USP37/ING5/KAT2B/TOP2B/MLH1/CTNNB1/SETD2/SMARCC1/CDC25A/PBRM1/ATXN7/PPP4R2/POLQ/KPNA1/MCM2/H1-10/ZBTB38/XRN1/ATR/DHX36/RFC4/ADIPOQ/GMNC/TFRC/NSD2/PDS5A/ANKRD17/EREG/HELQ/ABRAXAS1/SMARCAD1/JADE1/SMARCA5/NAF1/CCT5/PRDM9/IL7R/SKP2/FBXO4/ERCC8/TAF9/RAD17/ANKRD31/MSH3/SLF1/RAD50/JADE2/BRD8/PDGFRB/NPM1/UIMC1/MRNIP/DEK/PPP1R10/BRPF3/CDKN1A/VEGFA/PRIM2/EYA4/ARID1B/MAS1/MAP3K4/PHF10/ACTB/PMS2/HNRNPA2B1/BCL7B/RFC2/DBF4/TRRAP/TAF6/DNAJC2/ORC5/POT1/SMARCD3/PAXIP1/TNKS/PINX1/PTK2B/FGFR1/SPIDR/PRKDC/MCM4/EYA1/NBN/ENY2/TAF2/NSMCE2/MAPK15/SMARCA2/CIZ1/TTF1/FBH1/EPC1/ERCC6/PARG/CDK1/SIRT1/DNA2/STOX1/WAPL/TNKS2/SLF2/TAF5/NSMCE4A/MGMT/WEE1/TAF6L/DPF2/KMT5B/NOX4/ATM/CHEK1/RAD52/RAD51AP1/ING4/CDKN1B/SMARCD1/ATF1/ACVRL1/HNRNPA1/SMARCC2/STAT6/HELB/CCT2/E2F7/APAF1/KMT5A/SLC15A4/SUPT20H/CUL4A/TFDP1/HNRNPC/TINF2/BAZ1A/DPF3/PPP4R3A/YY1/AKT1/INO80/TP53BP1/PIF1/PML/MORF4L1/BLM/IGF1R/CHTF18/GFER/CREBBP/USP7/RMI2/ERCC4/PARN/SMG1/RBBP6/NSMCE1/SH2B1/SLX1B/INO80E/PPP4C/SLX1A/BRD7/ACD/TERF2/SF3B3/PRDM7/SMG6/C1QBP/SENP3/TP53/WRAP53/CTC1/MAP2K4/SUPT6H/LIG3/SLFN11/SMARCE1/BRCA1/KAT7/SMARCD2/AXIN2/KPNA2/ENPP7/SMCHD1/SPIRE1/ESCO1/INO80C/NFATC1/PIAS4/SIRT6/MAP2K7/SMARCA4/WIZ/UPF1/DPF1/PRKD2/RUVBL2/PRMT1/PNKP/TRIM28/CSNK2A1/SRC/EYA2/UBE2V1/TAF4/RTEL1/MAPK1/CCDC117/HDAC10/FANCB/KLHL15/JADE3/WAS/GNL3L/HDAC8/ATRX/MORF4L2/RADX/AIFM1/DKC1",252
"GO:0007160","cell-matrix adhesion","121/6778","218/15460",0.555045871559633,1.26600902542224,3.49490383510616,0.000324021273891791,0.00608163006381515,0.00381479297359242,"PRKCZ/RCC2/COL16A1/MACF1/ANGPTL3/ADAM15/DISC1/ITGB1BP1/ROCK2/STON1/WDPCP/MAP4K4/LIMS1/BCL2L11/EPB41L5/CLASP1/ITGA6/ITGAV/COL3A1/FN1/SNED1/CLASP2/ITGA9/CTNNB1/RHOA/DAG1/PHLDB2/GSK3B/ITGB5/PIK3CB/MUC4/BST1/LIMCH1/KDR/HPSE/FGB/ITGA1/ITGA2/PIK3R1/RASA1/EFNA5/DUSP22/DDR1/TNXB/VEGFA/PTPRK/UTRN/RAC1/CD36/CDK6/SGCE/TRIP6/MKLN1/ZYX/DLC1/PTK2B/PLEKHA2/ADAM9/PTK2/TEK/TSC1/ADAMTS13/ITGB1/COL13A1/PTEN/SORBS1/SLK/TIMM10B/CD44/PTPRJ/FERMT3/EFEMP2/PPFIA1/MMP12/JAM3/ACVRL1/ITGA5/ITGA7/CD63/PPFIA2/ARHGEF7/MMP14/FERMT2/ACTN1/FBLN5/FMN1/STRC/TRPM7/ANXA2/SMAD3/ITGA11/CORO2B/PEAK1/PKD1/OTOA/TAOK2/ITGAL/ITGAM/ITGAD/CDH11/NF1/ITGB4/ACTG1/ROCK1/ONECUT2/BCL2/DAPK3/COL5A3/FUT1/PTPRA/FERMT1/JAG1/RIN2/SRC/TIAM1/ITGB2/BCR/NF2/GPM6B/CASK/L1CAM",121
